Frame;Time;Pendulums_X;Pendulum_Y;Pendulum_Z;Top_X;Top_Y;Top_Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8429;70.241667;-0.012826;0.385324;-0.080743;-0.001082;1.021350;0.024775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8430;70.250000;-0.016934;0.384758;-0.077042;-0.001084;1.021355;0.024764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8431;70.258333;-0.021160;0.384235;-0.073329;-0.001088;1.021350;0.024773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8432;70.266667;-0.025189;0.383435;-0.069606;-0.001092;1.021349;0.024773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8433;70.275000;-0.029154;0.383373;-0.065462;-0.001096;1.021345;0.024774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8434;70.283333;-0.033431;0.382866;-0.061478;-0.001095;1.021344;0.024772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8435;70.291667;-0.037444;0.382460;-0.057273;-0.001107;1.021348;0.024782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8436;70.300000;-0.041452;0.382058;-0.052864;-0.001105;1.021341;0.024780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8437;70.308333;-0.046016;0.383250;-0.047274;-0.001113;1.021337;0.024784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8438;70.316667;-0.049988;0.382948;-0.042704;-0.001117;1.021337;0.024788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8439;70.325000;-0.053886;0.382761;-0.038149;-0.001126;1.021337;0.024792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8440;70.333333;-0.057866;0.382545;-0.033569;-0.001137;1.021335;0.024795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8441;70.341667;-0.061163;0.380938;-0.029902;-0.001139;1.021335;0.024799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8442;70.350000;-0.065470;0.382342;-0.024033;-0.001147;1.021330;0.024799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8443;70.358333;-0.068735;0.380770;-0.020177;-0.001147;1.021333;0.024793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8444;70.366667;-0.072781;0.382415;-0.014075;-0.001153;1.021333;0.024806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8445;70.375000;-0.075836;0.381765;-0.009343;-0.001156;1.021336;0.024805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8446;70.383333;-0.079933;0.382417;-0.004107;-0.001171;1.021324;0.024804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8447;70.391667;-0.083152;0.382728;0.001248;-0.001169;1.021325;0.024806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8448;70.400000;-0.085913;0.382440;0.006060;-0.001166;1.021327;0.024809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8449;70.408333;-0.089692;0.383210;0.011469;-0.001178;1.021326;0.024808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8450;70.416667;-0.092902;0.383605;0.016626;-0.001182;1.021327;0.024810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8451;70.425000;-0.095825;0.384033;0.021862;-0.001182;1.021327;0.024819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8452;70.433333;-0.099021;0.384150;0.026808;-0.001180;1.021327;0.024812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8453;70.441667;-0.101742;0.384784;0.032125;-0.001194;1.021319;0.024810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8454;70.450000;-0.103952;0.384522;0.037140;-0.001197;1.021323;0.024818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8455;70.458333;-0.107141;0.385717;0.042514;-0.001195;1.021320;0.024814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8456;70.466667;-0.109613;0.386315;0.047744;-0.001205;1.021323;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8457;70.475000;-0.112128;0.386833;0.052865;-0.001202;1.021321;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8458;70.483333;-0.114370;0.387620;0.058008;-0.001202;1.021322;0.024823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8459;70.491667;-0.116047;0.387550;0.062974;-0.001201;1.021325;0.024824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8460;70.500000;-0.118540;0.388888;0.068294;-0.001208;1.021320;0.024823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8461;70.508333;-0.120434;0.389535;0.073295;-0.001207;1.021325;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8462;70.516667;-0.122271;0.390417;0.078259;-0.001218;1.021322;0.024822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8463;70.525000;-0.123560;0.390331;0.082896;-0.001222;1.021323;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8464;70.533333;-0.125114;0.391048;0.087757;-0.001222;1.021324;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8465;70.541667;-0.126987;0.392424;0.092742;-0.001222;1.021326;0.024826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8466;70.550000;-0.127922;0.392554;0.097308;-0.001224;1.021321;0.024828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8467;70.558333;-0.129561;0.394027;0.102058;-0.001227;1.021323;0.024826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8468;70.566667;-0.130098;0.394219;0.106392;-0.001227;1.021326;0.024830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8469;70.575000;-0.131024;0.394940;0.110935;-0.001225;1.021325;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8470;70.583333;-0.131721;0.395703;0.115408;-0.001232;1.021325;0.024830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8471;70.591667;-0.133511;0.393036;0.118148;-0.001230;1.021327;0.024832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8472;70.600000;-0.133052;0.397329;0.123830;-0.001231;1.021328;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8473;70.608333;-0.133320;0.398089;0.127880;-0.001235;1.021322;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8474;70.616667;-0.134040;0.399709;0.132201;-0.001224;1.021328;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8475;70.625000;-0.134797;0.395846;0.134308;-0.001228;1.021331;0.024837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8476;70.633333;-0.134818;0.396522;0.138314;-0.001221;1.021327;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8477;70.641667;-0.134722;0.397213;0.141716;-0.001229;1.021329;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8478;70.650000;-0.134426;0.397866;0.145127;-0.001222;1.021333;0.024837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8479;70.658333;-0.134039;0.398565;0.148700;-0.001225;1.021326;0.024834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8480;70.666667;-0.133570;0.399144;0.151899;-0.001229;1.021330;0.024838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8481;70.675000;-0.132788;0.399458;0.155078;-0.001220;1.021328;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8482;70.683333;-0.131979;0.399890;0.158016;-0.001231;1.021332;0.024835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8483;70.691667;-0.131141;0.400426;0.160830;-0.001232;1.021333;0.024834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8484;70.700000;-0.129467;0.405857;0.165264;-0.001231;1.021333;0.024842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8485;70.708333;-0.128841;0.401246;0.166068;-0.001275;1.021264;0.024829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8486;70.716667;-0.127685;0.401582;0.168554;-0.001223;1.021332;0.024832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8487;70.725000;-0.126204;0.402005;0.170829;-0.001225;1.021333;0.024835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8488;70.733333;-0.123936;0.406696;0.174766;-0.001222;1.021337;0.024839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8489;70.741667;-0.122185;0.407084;0.176813;-0.001223;1.021332;0.024828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8490;70.750000;-0.121208;0.402400;0.176769;-0.001218;1.021330;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8491;70.758333;-0.119264;0.402457;0.178255;-0.001217;1.021335;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8492;70.766667;-0.115606;0.406071;0.181267;-0.001215;1.021334;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8493;70.775000;-0.114403;0.407156;0.183140;-0.001218;1.021331;0.024832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8494;70.783333;-0.112321;0.407071;0.184134;-0.001216;1.021335;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8495;70.791667;-0.108959;0.405751;0.184894;-0.001216;1.021333;0.024832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8496;70.800000;-0.107580;0.406882;0.185958;-0.001213;1.021336;0.024836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8497;70.808333;-0.104979;0.406484;0.186764;-0.001214;1.021335;0.024841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8498;70.816667;-0.102370;0.406384;0.187295;-0.001204;1.021325;0.024839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8499;70.825000;-0.099660;0.406176;0.187718;-0.001209;1.021331;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8500;70.833333;-0.096961;0.405776;0.187720;-0.001201;1.021330;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8501;70.841667;-0.093814;0.405522;0.187994;-0.001214;1.021326;0.024839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8502;70.850000;-0.090098;0.403607;0.187224;-0.001202;1.021330;0.024834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8503;70.858333;-0.087864;0.404845;0.187515;-0.001204;1.021328;0.024840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8504;70.866667;-0.083669;0.402800;0.186619;-0.001201;1.021326;0.024846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8505;70.875000;-0.081551;0.403442;0.186383;-0.001197;1.021328;0.024841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8506;70.883333;-0.077283;0.401668;0.185012;-0.001186;1.021328;0.024830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8507;70.891667;-0.073923;0.401223;0.184098;-0.001190;1.021322;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8508;70.900000;-0.073634;0.403940;0.183359;-0.001185;1.021322;0.024835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8509;70.908333;-0.067889;0.400834;0.182104;-0.001189;1.021314;0.024838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8510;70.916667;-0.064252;0.400573;0.180773;-0.001226;1.021253;0.024822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8511;70.925000;-0.060716;0.399447;0.179085;-0.001179;1.021322;0.024837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8512;70.933333;-0.057003;0.399018;0.177230;-0.001181;1.021313;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8513;70.941667;-0.053399;0.398209;0.175197;-0.001167;1.021315;0.024828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8514;70.950000;-0.049597;0.397221;0.173150;-0.001166;1.021317;0.024830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8515;70.958333;-0.044888;0.395556;0.170383;-0.001170;1.021315;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8516;70.966667;-0.041859;0.395773;0.168441;-0.001168;1.021315;0.024829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8517;70.975000;-0.038047;0.395114;0.165847;-0.001169;1.021318;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8518;70.983333;-0.034234;0.394564;0.163151;-0.001167;1.021314;0.024828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8519;70.991667;-0.030189;0.393593;0.160376;-0.001163;1.021312;0.024830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8520;71.000000;-0.026277;0.392965;0.157284;-0.001159;1.021310;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8521;71.008333;-0.022272;0.392064;0.154080;-0.001156;1.021311;0.024828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8522;71.016667;-0.018403;0.391201;0.150686;-0.001152;1.021313;0.024826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8523;71.025000;-0.014378;0.390757;0.147422;-0.001144;1.021315;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8524;71.033333;-0.009459;0.388843;0.143221;-0.001136;1.021318;0.024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8525;71.041667;-0.006369;0.389258;0.140185;-0.001144;1.021313;0.024824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8526;71.050000;-0.002406;0.388704;0.136270;-0.001132;1.021307;0.024819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8527;71.058333;0.001537;0.388341;0.132420;-0.001136;1.021304;0.024823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8528;71.066667;0.005423;0.387449;0.128359;-0.001132;1.021306;0.024827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8529;71.075000;0.009334;0.387049;0.124134;-0.001134;1.021308;0.024824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8530;71.083333;0.013251;0.386567;0.119892;-0.001124;1.021306;0.024818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8531;71.091667;0.017102;0.381156;0.112789;-0.001121;1.021310;0.024818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8532;71.100000;0.020951;0.380652;0.108514;-0.001117;1.021308;0.024822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8533;71.108333;0.024749;0.385258;0.106466;-0.001117;1.021307;0.024816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8534;71.116667;0.028500;0.380125;0.099216;-0.001110;1.021305;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8535;71.125000;0.032138;0.379869;0.094520;-0.001111;1.021309;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8536;71.133333;0.036822;0.382969;0.091610;-0.001103;1.021309;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8537;71.141667;0.039555;0.379232;0.084561;-0.001096;1.021316;0.024808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8538;71.150000;0.043108;0.379022;0.079541;-0.001097;1.021311;0.024808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8539;71.158333;0.046545;0.378981;0.074432;-0.001080;1.021312;0.024807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8540;71.166667;0.049957;0.378983;0.069546;-0.001078;1.021314;0.024809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8541;71.175000;0.053254;0.378903;0.064634;-0.001080;1.021309;0.024809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8542;71.183333;0.056633;0.378734;0.059479;-0.001073;1.021317;0.024815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8543;71.191667;0.059767;0.378949;0.054285;-0.001065;1.021317;0.024801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8544;71.200000;0.062840;0.379336;0.048826;-0.001072;1.021312;0.024805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8545;71.208333;0.065958;0.379315;0.043617;-0.001023;1.021287;0.024770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
