Frame,Time,Top_X,Top_Y,Top_Z,Pendulum_X,Pendulum_Y,Pendulum_Z
6457,53.808333,-0.002997,1.021372,0.024746,-0.319543,0.462915,-0.064927
6458,53.816667,-0.003001,1.02138,0.024747,-0.324455,0.466008,-0.066254
6459,53.825,-0.003,1.021382,0.024745,-0.328591,0.467478,-0.068577
6460,53.833333,-0.003,1.021385,0.024738,-0.333601,0.471556,-0.068764
6461,53.841667,-0.002997,1.021388,0.024739,-0.337047,0.472731,-0.070891
6462,53.85,-0.002999,1.021398,0.024747,-0.341504,0.47654,-0.07108
6463,53.858333,-0.002995,1.021394,0.024738,-0.344282,0.477491,-0.072883
6464,53.866667,-0.002997,1.021402,0.024736,-0.347349,0.479626,-0.073713
6465,53.875,-0.002992,1.02141,0.024743,-0.35082,0.482719,-0.073424
6466,53.883333,-0.003045,1.02143,0.024662,-0.352681,0.482847,-0.074989
6467,53.891667,-0.002988,1.021413,0.024739,-0.355688,0.485335,-0.074204
6468,53.9,-0.002987,1.021415,0.02474,-0.357039,0.485685,-0.075389
6469,53.908333,-0.003045,1.02143,0.024663,-0.358497,0.486749,-0.075852
6470,53.916667,-0.002982,1.02142,0.024737,-0.359648,0.4876,-0.076042
6471,53.925,-0.002978,1.021421,0.024732,-0.360648,0.488158,-0.076285
6472,53.933333,-0.002988,1.021419,0.024737,-0.361235,0.488588,-0.076206
6473,53.941667,-0.003041,1.021443,0.024661,-0.36149,0.488756,-0.076133
6474,53.95,-0.003042,1.021439,0.024663,-0.361497,0.488737,-0.076033
6475,53.958333,-0.002992,1.021423,0.024734,-0.361245,0.488519,-0.0759
6476,53.966667,-0.002988,1.02142,0.024737,-0.360569,0.488043,-0.075585
6477,53.975,-0.002986,1.021421,0.02474,-0.359621,0.487331,-0.075028
6478,53.983333,-0.003045,1.021443,0.024668,-0.358389,0.486324,-0.074694
6479,53.991667,-0.002997,1.021417,0.024737,-0.356799,0.485352,-0.073874
6480,54,-0.003048,1.02143,0.024664,-0.355078,0.484036,-0.073196
6481,54.008333,-0.002986,1.021413,0.024734,-0.352477,0.482491,-0.072923
6482,54.016667,-0.003049,1.02143,0.024664,-0.349965,0.480851,-0.072058
6483,54.025,-0.003049,1.02143,0.024673,-0.347116,0.479015,-0.071078
6484,54.033333,-0.002993,1.021405,0.024738,-0.344727,0.47824,-0.069076
6485,54.041667,-0.002989,1.021401,0.024738,-0.341162,0.47586,-0.067884
6486,54.05,-0.002994,1.021396,0.024744,-0.337403,0.473372,-0.066586
6487,54.058333,-0.002992,1.021389,0.024738,-0.332639,0.469524,-0.066133
6488,54.066667,-0.002989,1.021386,0.024742,-0.328907,0.467974,-0.06366
6489,54.075,-0.002999,1.021386,0.024741,-0.324123,0.465043,-0.062102
6490,54.083333,-0.002996,1.021383,0.024738,-0.319263,0.461968,-0.060534
6491,54.091667,-0.003005,1.021374,0.024737,-0.314956,0.460511,-0.058997
6492,54.1,-0.003008,1.021372,0.024746,-0.308155,0.455683,-0.056778
6493,54.108333,-0.003006,1.021365,0.024747,-0.302126,0.452282,-0.054871
6494,54.116667,-0.003005,1.021363,0.024746,-0.295849,0.448843,-0.052964
6495,54.125,-0.003014,1.021354,0.024748,-0.289164,0.445442,-0.050711
6496,54.133333,-0.003011,1.021355,0.024752,-0.282408,0.442046,-0.048693
6497,54.141667,-0.003014,1.021345,0.024756,-0.275182,0.438488,-0.046355
6498,54.15,-0.003011,1.021343,0.024755,-0.268652,0.43633,-0.044266
6499,54.158333,-0.003003,1.021336,0.024753,-0.259917,0.431072,-0.041485
6500,54.166667,-0.003005,1.02133,0.024759,-0.251754,0.42765,-0.038928
6501,54.175,-0.002997,1.021324,0.024764,-0.244428,0.425417,-0.036496
6502,54.183333,-0.003006,1.021317,0.024765,-0.234671,0.420579,-0.033419
6503,54.191667,-0.002995,1.021305,0.024765,-0.225027,0.41135,-0.030189
6504,54.2,-0.002992,1.021301,0.024765,-0.216477,0.413413,-0.027729
6505,54.208333,-0.002989,1.0213,0.024764,-0.208204,0.412184,-0.025205
6506,54.216667,-0.002988,1.021297,0.024769,-0.197536,0.407067,-0.02201
6507,54.225,-0.00297,1.021289,0.024764,-0.187528,0.403905,-0.018768
6508,54.233333,-0.002966,1.021289,0.024767,-0.177174,0.396531,-0.016141
6509,54.241667,-0.002919,1.021259,0.024834,-0.166961,0.398164,-0.012473
6510,54.25,-0.002918,1.021252,0.024726,-0.156427,0.39574,-0.009242
6511,54.258333,-0.002917,1.021255,0.024727,-0.146759,0.394947,-0.006076
6512,54.266667,-0.002858,1.021224,0.024788,-0.134549,0.386077,-0.003081
6513,54.275,-0.002845,1.021222,0.024787,-0.123632,0.388583,0.000798
6514,54.283333,-0.002838,1.021213,0.024782,-0.111371,0.384843,0.001053
6515,54.291667,-0.002818,1.021212,0.024782,-0.10068,0.380024,0.006818
6516,54.3,-0.002811,1.021214,0.024783,-0.089489,0.383179,0.011274
6517,54.308333,-0.00272,1.02123,0.024862,-0.077659,0.377228,0.01387
6518,54.316667,-0.002791,1.021202,0.02479,-0.067698,0.382489,0.018058
6519,54.325,-0.002778,1.021199,0.02479,-0.054526,0.380009,0.021847
6520,54.333333,-0.002684,1.021224,0.024856,-0.041231,0.37704,0.02224
6521,54.341667,-0.002667,1.021221,0.024853,-0.030494,0.374128,0.027629
6522,54.35,-0.00266,1.021217,0.02485,-0.019122,0.378681,0.032586
6523,54.358333,-0.002641,1.021218,0.024847,-0.007554,0.378166,0.035974
6524,54.366667,-0.002575,1.021176,0.024869,0.004488,0.378943,0.039676
6525,54.375,-0.002569,1.021181,0.024869,0.016885,0.374871,0.041724
6526,54.383333,-0.002543,1.021187,0.02487,0.02799,0.380214,0.046626
6527,54.391667,-0.002531,1.021189,0.024861,0.039761,0.381259,0.050234
6528,54.4,-0.002442,1.021198,0.024924,0.051458,0.382404,0.053678
6529,54.408333,-0.002509,1.021186,0.02486,0.061141,0.385603,0.056944
6530,54.416667,-0.002425,1.021203,0.024918,0.074261,0.385383,0.060432
6531,54.425,-0.002478,1.021195,0.024849,0.083751,0.38912,0.063754
6532,54.433333,-0.002392,1.021216,0.024917,0.09743,0.38481,0.065214
6533,54.441667,-0.002378,1.021218,0.024915,0.107663,0.391336,0.070276
6534,54.45,-0.002374,1.021221,0.024911,0.119472,0.392418,0.073118
6535,54.458333,-0.002361,1.021229,0.024907,0.126984,0.398156,0.076611
6536,54.466667,-0.002349,1.02123,0.024904,0.140487,0.397726,0.079163
6537,54.475,-0.002337,1.021236,0.024903,0.150621,0.400612,0.082108
6538,54.483333,-0.002327,1.021238,0.024899,0.160574,0.403375,0.084978
6539,54.491667,-0.00232,1.021241,0.024896,0.169325,0.407764,0.088404
6540,54.5,-0.002316,1.021255,0.024897,0.178786,0.410879,0.0911
6541,54.508333,-0.0023,1.021248,0.024891,0.189092,0.412712,0.093259
6542,54.516667,-0.002294,1.021262,0.02489,0.198005,0.416194,0.095839
6543,54.525,-0.002288,1.021266,0.024888,0.206789,0.419356,0.098212
6544,54.533333,-0.002272,1.021271,0.024885,0.21519,0.422968,0.100924
6545,54.541667,-0.002261,1.021281,0.024887,0.223155,0.426433,0.102998
6546,54.55,-0.002261,1.021291,0.024883,0.230649,0.427984,0.104087
6547,54.558333,-0.002253,1.021295,0.024881,0.238692,0.433337,0.107443
6548,54.566667,-0.002259,1.021297,0.024877,0.245935,0.436854,0.109408
6549,54.575,-0.002255,1.021303,0.024874,0.252931,0.440272,0.111459
6550,54.583333,-0.002244,1.021312,0.024873,0.259623,0.443385,0.113084
6551,54.591667,-0.002239,1.021317,0.024873,0.26594,0.446791,0.114951
6552,54.6,-0.002237,1.021323,0.024872,0.27208,0.449964,0.116743
6553,54.608333,-0.002237,1.021322,0.024865,0.276792,0.454293,0.119174
6554,54.616667,-0.002228,1.021324,0.024864,0.283237,0.45618,0.119805
6555,54.625,-0.00223,1.021332,0.024864,0.288348,0.459507,0.121333
6556,54.633333,-0.002231,1.02134,0.024865,0.293502,0.461966,0.121691
6557,54.641667,-0.002268,1.021384,0.024839,0.297569,0.464993,0.123818
6558,54.65,-0.002299,1.021414,0.024781,0.302253,0.467478,0.124394
6559,54.658333,-0.002303,1.021415,0.024783,0.306024,0.470273,0.125492
6560,54.666667,-0.002265,1.021398,0.024837,0.310031,0.472289,0.126363
6561,54.675,-0.002262,1.021392,0.024805,0.312885,0.474559,0.127163
6562,54.683333,-0.002259,1.021401,0.024836,0.315872,0.476094,0.127794
6563,54.691667,-0.002218,1.021365,0.024856,0.318479,0.477877,0.128456
6564,54.7,-0.002252,1.021411,0.024828,0.320633,0.479546,0.128948
6565,54.708333,-0.002378,1.021427,0.024702,0.322701,0.480797,0.129259
6566,54.716667,-0.002295,1.02144,0.024775,0.324522,0.481613,0.129662
6567,54.725,-0.002289,1.021447,0.024778,0.329142,0.481557,0.128323
6568,54.733333,-0.00229,1.021438,0.024773,0.326677,0.483659,0.130426
6569,54.741667,-0.002213,1.021473,0.024835,0.32757,0.483976,0.130437
6570,54.75,-0.002265,1.021415,0.024827,0.327992,0.484555,0.130559
6571,54.758333,-0.002257,1.021411,0.024825,0.328243,0.484709,0.130548
6572,54.766667,-0.002265,1.021411,0.024828,0.328004,0.484666,0.130334
6573,54.775,-0.002302,1.021444,0.024771,0.327229,0.483478,0.129663
6574,54.783333,-0.00229,1.021447,0.024773,0.326675,0.483469,0.129536
6575,54.791667,-0.002293,1.02144,0.024773,0.325428,0.482066,0.12847
6576,54.8,-0.0023,1.02144,0.024778,0.327124,0.48001,0.126206
6577,54.808333,-0.002301,1.021432,0.024773,0.322373,0.480019,0.127717
6578,54.816667,-0.00226,1.021407,0.024827,0.320158,0.478948,0.127044
6579,54.825,-0.002301,1.02143,0.024767,0.317861,0.477186,0.125939
6580,54.833333,-0.002251,1.021396,0.024802,0.315368,0.475582,0.125453
6581,54.841667,-0.002295,1.021429,0.024773,0.312152,0.47365,0.124072
6582,54.85,-0.002218,1.021359,0.024852,0.30902,0.471178,0.123169
6583,54.858333,-0.002266,1.021394,0.024834,0.305273,0.468813,0.121709
6584,54.866667,-0.002265,1.021388,0.024828,0.300613,0.465009,0.120147
6585,54.875,-0.002217,1.02135,0.02486,0.297141,0.463591,0.119069
6586,54.883333,-0.002259,1.02139,0.024834,0.291925,0.460969,0.118313
6587,54.891667,-0.002263,1.021387,0.024834,0.287228,0.457942,0.116657
6588,54.9,-0.002232,1.021339,0.024862,0.282089,0.45465,0.114926
6589,54.908333,-0.002231,1.021335,0.024862,0.276582,0.451575,0.11314
6590,54.916667,-0.002225,1.021323,0.024865,0.270661,0.448418,0.111336
6591,54.925,-0.002233,1.021323,0.024869,0.263523,0.446207,0.110297
6592,54.933333,-0.002237,1.021315,0.024864,0.258056,0.441862,0.107451
6593,54.941667,-0.00223,1.02131,0.024869,0.251277,0.438677,0.10537
6594,54.95,-0.002237,1.021308,0.024869,0.244199,0.435259,0.103148
6595,54.958333,-0.002242,1.021297,0.02487,0.236514,0.430048,0.099825
6596,54.966667,-0.002248,1.021293,0.02487,0.229089,0.428433,0.098517
6597,54.975,-0.002242,1.021293,0.024875,0.221482,0.424656,0.096012
6598,54.983333,-0.002248,1.021284,0.024876,0.213215,0.421238,0.093423
6599,54.991667,-0.002258,1.021274,0.024881,0.204666,0.418119,0.090909
6600,55,-0.002266,1.021269,0.024882,0.195351,0.411542,0.086272
6601,55.008333,-0.002275,1.021264,0.024883,0.187014,0.411422,0.08556
6602,55.016667,-0.002286,1.021262,0.024883,0.177797,0.408302,0.082691
6603,55.025,-0.00229,1.021253,0.024886,0.167278,0.406273,0.080511
6604,55.033333,-0.002298,1.02124,0.024886,0.158413,0.401991,0.076798
6605,55.041667,-0.002315,1.021241,0.024891,0.147402,0.400567,0.074466
6606,55.05,-0.00232,1.021237,0.024896,0.137242,0.397755,0.071285
6607,55.058333,-0.002327,1.021231,0.024892,0.126745,0.395206,0.068184
6608,55.066667,-0.002342,1.021228,0.024892,0.116233,0.392662,0.065053
6609,55.075,-0.002361,1.02122,0.024901,0.105469,0.39044,0.06188
6610,55.083333,-0.002369,1.021216,0.024898,0.095325,0.383827,0.056356
6611,55.091667,-0.00237,1.021219,0.024908,0.083405,0.386397,0.055185
6612,55.1,-0.002396,1.021204,0.024903,0.073345,0.383278,0.051417
6613,55.108333,-0.002404,1.021203,0.02491,0.061013,0.383297,0.048496
6614,55.116667,-0.00249,1.021183,0.024837,0.049476,0.381745,0.045027
6615,55.125,-0.002429,1.021202,0.024913,0.03795,0.380738,0.041625
6616,55.133333,-0.002523,1.021188,0.024848,0.026424,0.379978,0.038201
6617,55.141667,-0.00258,1.021224,0.024828,0.013222,0.380973,0.034557
6618,55.15,-0.002551,1.021184,0.024856,0.003455,0.374244,0.029759
6619,55.158333,-0.002494,1.021198,0.024926,-0.007394,0.375855,0.026497
6620,55.166667,-0.002625,1.021211,0.024834,-0.020046,0.373961,0.023036
6621,55.175,-0.00263,1.021221,0.024839,-0.031834,0.37421,0.019549
6622,55.183333,-0.002651,1.021216,0.024834,-0.044002,0.379439,0.017364
6623,55.191667,-0.002664,1.021226,0.024839,-0.055079,0.375214,0.012714
6624,55.2,-0.002753,1.021209,0.024772,-0.067166,0.380948,0.010611
6625,55.208333,-0.002693,1.021236,0.024839,-0.078728,0.382054,0.007164
6626,55.216667,-0.002783,1.021207,0.024776,-0.089744,0.378831,0.002947
6627,55.225,-0.002722,1.021231,0.024847,-0.100201,0.38268,-0.000279
6628,55.233333,-0.002735,1.021232,0.024844,-0.114233,0.388753,-0.002904
6629,55.241667,-0.002819,1.021212,0.024778,-0.123717,0.388901,-0.005766
6630,55.25,-0.002834,1.021215,0.024776,-0.134703,0.39114,-0.009072
6631,55.258333,-0.002844,1.021218,0.02478,-0.145101,0.388581,-0.012852
6632,55.266667,-0.00285,1.021224,0.024778,-0.155726,0.391192,-0.015724
6633,55.275,-0.002853,1.021221,0.024782,-0.16548,0.397208,-0.021176
6634,55.283333,-0.002872,1.02122,0.024779,-0.176417,0.396866,-0.021531
6635,55.291667,-0.002875,1.021234,0.024782,-0.186323,0.399727,-0.024447
6636,55.3,-0.00291,1.021263,0.024824,-0.19625,0.407229,-0.026714
6637,55.308333,-0.002966,1.021293,0.024768,-0.205183,0.404711,-0.028914
6638,55.316667,-0.002967,1.021302,0.024758,-0.214097,0.407572,-0.031779
6639,55.325,-0.002973,1.021309,0.024762,-0.225555,0.418972,-0.034968
6640,55.333333,-0.002969,1.021309,0.024759,-0.232698,0.420374,-0.037108
6641,55.341667,-0.002969,1.021318,0.024753,-0.241206,0.423695,-0.039551
6642,55.35,-0.002983,1.021328,0.024757,-0.248839,0.421539,-0.041011
6643,55.358333,-0.002985,1.021329,0.024753,-0.258434,0.432276,-0.044407
6644,55.366667,-0.002991,1.021331,0.024756,-0.264974,0.433916,-0.046242
6645,55.375,-0.002986,1.021335,0.024754,-0.27229,0.437557,-0.048255
6646,55.383333,-0.002987,1.021342,0.02475,-0.279433,0.440794,-0.050169
6647,55.391667,-0.002992,1.021358,0.024747,-0.286112,0.444262,-0.052017
6648,55.4,-0.002985,1.021365,0.024754,-0.29268,0.447365,-0.053926
6649,55.408333,-0.002992,1.021367,0.024754,-0.298636,0.451002,-0.055566
6650,55.416667,-0.002981,1.021363,0.024749,-0.304565,0.453619,-0.05715
6651,55.425,-0.002995,1.021364,0.024745,-0.310008,0.457111,-0.058527
6652,55.433333,-0.002993,1.021377,0.024748,-0.314606,0.458572,-0.060989
6653,55.441667,-0.002986,1.021381,0.024741,-0.31952,0.461341,-0.062284
6654,55.45,-0.002993,1.021394,0.02475,-0.324681,0.46549,-0.062554
6655,55.458333,-0.002985,1.021392,0.024744,-0.328339,0.466741,-0.064554
6656,55.466667,-0.002988,1.021395,0.024745,-0.332308,0.469073,-0.065644
6657,55.475,-0.002988,1.021398,0.024737,-0.33661,0.472586,-0.065591
6658,55.483333,-0.002992,1.021397,0.024735,-0.339911,0.474918,-0.066429
6659,55.491667,-0.002987,1.021399,0.024739,-0.342258,0.475587,-0.068157
6660,55.5,-0.002992,1.0214,0.024734,-0.344924,0.477144,-0.06872
6661,55.508333,-0.002988,1.021413,0.024737,-0.34737,0.47865,-0.06932
6662,55.516667,-0.002989,1.021417,0.024744,-0.34951,0.480188,-0.069862
6663,55.525,-0.002986,1.021415,0.024741,-0.351216,0.481252,-0.070133
6664,55.533333,-0.002979,1.021412,0.024736,-0.352717,0.482342,-0.07047
6665,55.541667,-0.002981,1.02141,0.024742,-0.35389,0.483082,-0.070684
6666,55.55,-0.002982,1.021413,0.024735,-0.355336,0.485015,-0.069775
6667,55.558333,-0.002978,1.021425,0.024739,-0.355916,0.485352,-0.069887
6668,55.566667,-0.002978,1.021423,0.02474,-0.356189,0.485477,-0.069853
6669,55.575,-0.002973,1.021414,0.024737,-0.356037,0.485383,-0.069615
6670,55.583333,-0.002984,1.021417,0.024738,-0.3549,0.483767,-0.070225
6671,55.591667,-0.002972,1.021417,0.024742,-0.354935,0.484556,-0.068913
6672,55.6,-0.002972,1.021421,0.024742,-0.353314,0.482541,-0.069574
6673,55.608333,-0.00298,1.021415,0.024739,-0.351994,0.481562,-0.068921
6674,55.616667,-0.002978,1.021417,0.02474,-0.350356,0.480395,-0.068281
6675,55.625,-0.002983,1.021415,0.024745,-0.348453,0.479108,-0.067618
6676,55.633333,-0.002979,1.021407,0.024739,-0.346193,0.477508,-0.066744
6677,55.641667,-0.002987,1.02141,0.024742,-0.343604,0.47589,-0.065853
6678,55.65,-0.002984,1.021404,0.02474,-0.340658,0.474112,-0.064885
6679,55.658333,-0.002989,1.021403,0.024745,-0.338206,0.473186,-0.06289
6680,55.666667,-0.002985,1.021396,0.024741,-0.334658,0.470973,-0.061753
6681,55.675,-0.002992,1.021395,0.024739,-0.330232,0.467282,-0.061432
6682,55.683333,-0.002991,1.021392,0.024747,-0.326793,0.466053,-0.059135
6683,55.691667,-0.002993,1.021389,0.024739,-0.322209,0.463361,-0.057634
6684,55.7,-0.002992,1.021391,0.02475,-0.317611,0.460565,-0.056263
6685,55.708333,-0.002999,1.021379,0.024751,-0.31255,0.457567,-0.054464
6686,55.716667,-0.002996,1.021377,0.024748,-0.307083,0.45486,-0.052862
6687,55.725,-0.002991,1.021376,0.02475,-0.301019,0.450091,-0.052185
6688,55.733333,-0.002999,1.021366,0.024755,-0.29551,0.448534,-0.049205
6689,55.741667,-0.003002,1.02136,0.024756,-0.289212,0.445037,-0.047288
6690,55.75,-0.003007,1.021351,0.024755,-0.282611,0.441595,-0.045118
6691,55.758333,-0.003008,1.021349,0.024758,-0.27576,0.438449,-0.043094
6692,55.766667,-0.003003,1.021343,0.024753,-0.269676,0.436364,-0.041149
6693,55.775,-0.003,1.021342,0.024757,-0.261159,0.431387,-0.038646
6694,55.783333,-0.002994,1.02133,0.024767,-0.254603,0.42994,-0.036466
6695,55.791667,-0.002992,1.021315,0.02476,-0.245212,0.424605,-0.033691
6696,55.8,-0.002989,1.021317,0.024766,-0.237023,0.421351,-0.03124
6697,55.808333,-0.002991,1.021311,0.024761,-0.229671,0.419927,-0.028793
6698,55.816667,-0.002986,1.02131,0.024769,-0.220564,0.416075,-0.026207
6699,55.825,-0.002982,1.021305,0.02476,-0.211471,0.412687,-0.023514
6700,55.833333,-0.002945,1.021272,0.024724,-0.200996,0.407956,-0.020335
6701,55.841667,-0.002938,1.02127,0.024732,-0.191298,0.400629,-0.017898
6702,55.85,-0.002937,1.021261,0.024729,-0.181432,0.397422,-0.015016
6703,55.858333,-0.002922,1.021261,0.024727,-0.170662,0.398268,-0.014694
6704,55.866667,-0.002924,1.021254,0.024729,-0.161348,0.39691,-0.008584
6705,55.875,-0.002875,1.021227,0.024791,-0.151636,0.39579,-0.005739
6706,55.883333,-0.002862,1.021226,0.024789,-0.141631,0.393277,-0.002733
6707,55.891667,-0.00285,1.021219,0.024783,-0.129466,0.389603,0.000794
6708,55.9,-0.002837,1.021221,0.024788,-0.120352,0.389704,0.003734
6709,55.908333,-0.002823,1.02122,0.024786,-0.107528,0.386078,0.007225
6710,55.916667,-0.00281,1.021208,0.024788,-0.096059,0.37941,0.009679
6711,55.925,-0.002797,1.021209,0.024788,-0.08474,0.37808,0.012971
6712,55.933333,-0.002792,1.021207,0.024786,-0.074014,0.382361,0.016911
6713,55.941667,-0.002778,1.021204,0.024783,-0.060866,0.378657,0.017169
6714,55.95,-0.002695,1.021227,0.024849,-0.05063,0.379899,0.023791
6715,55.958333,-0.002682,1.021225,0.024848,-0.038558,0.374299,0.025966
6716,55.966667,-0.002658,1.021225,0.024856,-0.027421,0.37865,0.030555
6717,55.975,-0.002648,1.021221,0.024849,-0.015814,0.378854,0.033818
6718,55.983333,-0.002635,1.021225,0.024855,-0.004112,0.378666,0.037288
6719,55.991667,-0.002573,1.021182,0.024872,0.007411,0.379107,0.040508
6720,56,-0.002565,1.021189,0.024864,0.018892,0.379597,0.043812
6721,56.008333,-0.002476,1.021203,0.024929,0.030432,0.38065,0.047148
6722,56.016667,-0.002531,1.021188,0.024859,0.041818,0.381321,0.050361
6723,56.025,-0.002454,1.021209,0.024931,0.053248,0.38274,0.053689
6724,56.033333,-0.002436,1.02121,0.024924,0.064499,0.384168,0.056916
6725,56.041667,-0.002497,1.021197,0.024859,0.075603,0.385362,0.059896
6726,56.05,-0.002411,1.021219,0.024922,0.086747,0.387216,0.063099
6727,56.058333,-0.002388,1.021227,0.024915,0.098699,0.388122,0.065749
6728,56.066667,-0.002388,1.021229,0.024911,0.109062,0.387217,0.067345
6729,56.075,-0.002371,1.021233,0.024905,0.119982,0.392363,0.071667
6730,56.083333,-0.002364,1.021233,0.024902,0.129281,0.396152,0.075156
6731,56.091667,-0.002345,1.02124,0.024903,0.139497,0.3989,0.078068
6732,56.1,-0.002336,1.021239,0.024902,0.15036,0.40032,0.080152
6733,56.108333,-0.002329,1.021245,0.024902,0.160193,0.402964,0.082997
6734,56.116667,-0.002318,1.021249,0.024893,0.169781,0.406078,0.085439
6735,56.125,-0.002311,1.021253,0.024889,0.178865,0.408869,0.08794
6736,56.133333,-0.002305,1.021257,0.024883,0.187907,0.412161,0.090532
6737,56.141667,-0.002293,1.021268,0.024886,0.195883,0.412292,0.090999
6738,56.15,-0.002292,1.021272,0.024884,0.205214,0.418585,0.095247
6739,56.158333,-0.002288,1.02128,0.024885,0.21331,0.421862,0.097611
6740,56.166667,-0.002279,1.021276,0.024881,0.221192,0.425217,0.099845
6741,56.175,-0.002268,1.02129,0.024877,0.228916,0.428513,0.101766
6742,56.183333,-0.002262,1.021295,0.024875,0.235819,0.430036,0.102501
6743,56.191667,-0.002259,1.021309,0.024879,0.243498,0.434971,0.105567
6744,56.2,-0.002254,1.021311,0.024875,0.250172,0.438442,0.10746
6745,56.208333,-0.002253,1.021312,0.024878,0.256666,0.441802,0.109212
6746,56.216667,-0.002241,1.02131,0.024868,0.262728,0.444761,0.110703
6747,56.225,-0.002239,1.021317,0.02487,0.268742,0.447792,0.112303
6748,56.233333,-0.002233,1.021323,0.024874,0.274498,0.450872,0.113853
6749,56.241667,-0.00224,1.02133,0.024867,0.279499,0.45397,0.115381
6750,56.25,-0.002281,1.021377,0.024844,0.284564,0.456558,0.116357
6751,56.258333,-0.002233,1.021342,0.024869,0.289785,0.459352,0.11705
6752,56.266667,-0.002266,1.021366,0.024801,0.293588,0.461678,0.118691
6753,56.275,-0.002268,1.021385,0.024841,0.297971,0.464414,0.119259
6754,56.283333,-0.002258,1.021389,0.024846,0.301914,0.466751,0.1203
6755,56.291667,-0.002291,1.021414,0.024782,0.305142,0.468941,0.121069
6756,56.3,-0.002256,1.021399,0.024839,0.308315,0.470485,0.121616
