Format Version,1.21,Take Name,Run_4_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.48.42 AM,Total Frames in Take,6333,Total Exported Frames,6333,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103,Unlabeled:104,Unlabeled:104,Unlabeled:104,Unlabeled:107,Unlabeled:107,Unlabeled:107
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E35706B","8392B20CF49E35706B","8392B20CF49E35706B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3480,29.000000,,,,-0.017938,1.024971,0.021760,1.864792,0.018107,0.351955,0.064102,0.427428,-0.079863,,,,,,
3481,29.008333,,,,-0.017982,1.025009,0.021774,1.864938,0.018021,0.351906,0.061338,0.427443,-0.082524,,,,,,
3482,29.016667,,,,-0.017985,1.025016,0.021778,1.864956,0.018008,0.351900,0.058297,0.427498,-0.085312,,,,,,
3483,29.025000,,,,-0.018000,1.025033,0.021739,1.864836,0.018066,0.351934,0.055220,0.427437,-0.087860,,,,,,
3484,29.033333,,,,-0.017981,1.025017,0.021784,1.864900,0.018041,0.351919,0.051987,0.427452,-0.090337,,,,,,
3485,29.041667,,,,-0.017934,1.024972,0.021762,1.864966,0.018006,0.351899,0.048906,0.427440,-0.092549,,,,,,
3486,29.050000,,,,-0.017988,1.025019,0.021781,1.864891,0.018047,0.351923,0.045569,0.427531,-0.094686,,,,,,
3487,29.058333,,,,-0.017985,1.025016,0.021781,1.864832,0.018084,0.351940,0.042177,0.427420,-0.096776,,,,,,
3488,29.066667,,,,-0.017988,1.025020,0.021781,1.864846,0.018058,0.351931,0.038797,0.427454,-0.098427,,,,,,
3489,29.075000,,,,-0.017978,1.025013,0.021780,1.864888,0.018026,0.351917,0.035341,0.427284,-0.100218,,,,,,
3490,29.083333,,,,-0.017978,1.025016,0.021782,1.864830,0.018086,0.351941,0.031727,0.427370,-0.101806,,,,,,
3491,29.091667,,,,-0.017973,1.025012,0.021780,1.864932,0.018035,0.351912,0.028201,0.427272,-0.103025,,,,,,
3492,29.100000,,,,-0.017982,1.025014,0.021781,1.864960,0.017993,0.351897,0.024510,0.427225,-0.104222,,,,,,
3493,29.108333,,,,-0.017982,1.025013,0.021776,1.864901,0.018022,0.351914,0.020738,0.427084,-0.105459,,,,,,
3494,29.116667,,,,-0.017983,1.025020,0.021778,1.864864,0.018066,0.351928,0.017052,0.426959,-0.106329,,,,,,
3495,29.125000,,,,-0.017986,1.025016,0.021786,1.864813,0.018094,0.351945,0.013280,0.426868,-0.107024,,,,,,
3496,29.133333,,,,-0.017986,1.025020,0.021781,1.864826,0.018079,0.351942,0.009465,0.426775,-0.107539,,,,,,
3497,29.141667,,,,-0.017988,1.025009,0.021782,1.864875,0.018047,0.351924,0.005499,0.426508,-0.108158,,,,,,
3498,29.150000,,,,-0.017991,1.025018,0.021784,1.864957,0.018017,0.351903,0.001613,0.426409,-0.108393,,,,,,
3499,29.158333,,,,-0.017988,1.025018,0.021784,1.864891,0.018047,0.351923,-0.002344,0.426376,-0.108562,,,,,,
3500,29.166667,,,,-0.017991,1.025011,0.021777,1.864968,0.018003,0.351897,-0.006378,0.426165,-0.108584,,,,,,
3501,29.175000,,,,-0.017992,1.025016,0.021776,1.864921,0.018038,0.351912,-0.010288,0.426073,-0.108299,,,,,,
3502,29.183333,,,,-0.017992,1.025015,0.021780,1.864868,0.018055,0.351929,-0.014271,0.425957,-0.108027,,,,,,
3503,29.191667,,,,-0.017996,1.025016,0.021784,1.864948,0.018017,0.351904,-0.018302,0.425697,-0.107556,,,,,,
3504,29.200000,,,,-0.017991,1.025014,0.021777,1.864990,0.017986,0.351888,-0.022258,0.425471,-0.106879,,,,,,
3505,29.208333,,,,-0.017988,1.025013,0.021780,1.864892,0.018044,0.351921,-0.026222,0.425226,-0.106101,,,,,,
3506,29.216667,,,,-0.017989,1.025017,0.021785,1.864900,0.018052,0.351920,-0.030216,0.424989,-0.105083,,,,,,
3507,29.225000,,,,-0.017990,1.025011,0.021781,1.864903,0.018029,0.351913,-0.034276,0.424842,-0.104068,,,,,,
3508,29.233333,,,,-0.017990,1.025014,0.021780,1.864910,0.018036,0.351915,-0.038289,0.424676,-0.102776,,,,,,
3509,29.241667,,,,-0.017986,1.025013,0.021781,1.864935,0.018023,0.351909,-0.042128,0.424529,-0.101224,,,,,,
3510,29.250000,,,,-0.018008,1.025022,0.021741,1.864949,0.018025,0.351905,-0.046021,0.424353,-0.099766,,,,,,
3511,29.258333,,,,-0.017983,1.025009,0.021782,1.864969,0.017994,0.351894,-0.049939,0.424102,-0.098117,,,,,,
3512,29.266667,,,,-0.017989,1.025013,0.021782,1.864857,0.018057,0.351930,-0.053812,0.423895,-0.096155,,,,,,
3513,29.275000,,,,-0.018000,1.025011,0.021780,1.864902,0.018023,0.351911,-0.057681,0.423782,-0.094231,,,,,,
3514,29.283333,,,,-0.018012,1.025026,0.021743,1.864881,0.018041,0.351924,-0.061436,0.423531,-0.092127,,,,,,
3515,29.291667,,,,-0.017997,1.025016,0.021786,1.864916,0.018010,0.351908,-0.065117,0.423364,-0.089858,,,,,,
3516,29.300000,,,,-0.017994,1.025003,0.021780,1.864964,0.018004,0.351895,-0.068876,0.423228,-0.087455,,,,,,
3517,29.308333,,,,-0.017992,1.025010,0.021784,1.864977,0.017997,0.351895,-0.072480,0.423039,-0.084951,,,,,,
3518,29.316667,,,,-0.017999,1.025009,0.021783,1.864893,0.018063,0.351925,-0.076081,0.422797,-0.082108,,,,,,
3519,29.325000,,,,-0.017992,1.025006,0.021781,1.864900,0.018039,0.351917,-0.079547,0.422500,-0.079530,,,,,,
3520,29.333333,,,,-0.017990,1.025015,0.021783,1.864912,0.018015,0.351909,-0.083054,0.422357,-0.076736,,,,,,
3521,29.341667,,,,-0.017993,1.025014,0.021781,1.865024,0.017971,0.351879,-0.086246,0.422245,-0.073531,,,,,,
3522,29.350000,,,,-0.017994,1.025012,0.021783,1.864849,0.018054,0.351930,-0.089783,0.422265,-0.070556,,,,,,
3523,29.358333,,,,-0.018010,1.025027,0.021742,1.864917,0.018036,0.351914,-0.092880,0.422012,-0.067312,,,,,,
3524,29.366667,,,,-0.017991,1.025010,0.021779,1.864894,0.018038,0.351917,-0.096121,0.421891,-0.064040,,,,,,
3525,29.375000,,,,-0.017990,1.025005,0.021775,1.864930,0.018021,0.351910,-0.099029,0.421962,-0.060606,,,,,,
3526,29.383333,,,,-0.018000,1.025018,0.021736,1.864820,0.018086,0.351945,-0.101900,0.421583,-0.056914,,,,,,
3527,29.391667,,,,-0.017997,1.025005,0.021773,1.864913,0.018019,0.351909,-0.104821,0.421476,-0.053523,,,,,,
3528,29.400000,,,,-0.017990,1.025009,0.021781,1.864922,0.018013,0.351907,-0.107500,0.421574,-0.049774,,,,,,
3529,29.408333,,,,-0.018000,1.025004,0.021784,1.864964,0.018027,0.351903,-0.110231,0.421541,-0.045923,,,,,,
3530,29.416667,,,,-0.017997,1.025004,0.021782,1.864877,0.018061,0.351927,-0.112568,0.421503,-0.042085,,,,,,
3531,29.425000,,,,-0.017999,1.025015,0.021779,1.864964,0.018012,0.351899,-0.115077,0.421351,-0.038103,,,,,,
3532,29.433333,,,,-0.018002,1.025007,0.021778,1.864923,0.018039,0.351911,-0.117367,0.421557,-0.034130,,,,,,
3533,29.441667,,,,-0.018019,1.025013,0.021738,1.864957,0.018012,0.351899,-0.119524,0.421326,-0.030007,,,,,,
3534,29.450000,,,,-0.018013,1.025025,0.021731,1.864952,0.018010,0.351903,-0.121574,0.421445,-0.025813,,,,,,
3535,29.458333,,,,-0.017997,1.025007,0.021780,1.864817,0.018078,0.351943,-0.123736,0.421530,-0.021663,,,,,,
3536,29.466667,,,,-0.018013,1.025016,0.021734,1.864858,0.018057,0.351929,-0.125410,0.421514,-0.017305,,,,,,
3537,29.475000,,,,-0.017993,1.025003,0.021772,1.864900,0.018052,0.351920,-0.127198,0.421547,-0.013026,,,,,,
3538,29.483333,,,,-0.017996,1.025010,0.021776,1.864933,0.018026,0.351908,-0.128771,0.421530,-0.008811,,,,,,
3539,29.491667,,,,-0.017999,1.025004,0.021773,1.864956,0.018028,0.351905,-0.130287,0.421636,-0.004558,,,,,,
3540,29.500000,,,,-0.017995,1.025006,0.021780,1.864938,0.018009,0.351904,-0.131569,0.421642,-0.000068,,,,,,
3541,29.508333,,,,-0.018013,1.025017,0.021735,1.865003,0.017975,0.351884,-0.132827,0.421729,0.004405,,,,,,
3542,29.516667,,,,-0.017999,1.024997,0.021774,1.864873,0.018064,0.351931,-0.133788,0.421868,0.008939,,,,,,
3543,29.525000,,,,-0.017957,1.024958,0.021762,1.864965,0.018001,0.351897,-0.134766,0.422025,0.013456,,,,,,
3544,29.533333,,,,-0.018003,1.025003,0.021772,1.864953,0.018014,0.351904,-0.135528,0.422050,0.017945,,,,,,
3545,29.541667,,,,-0.018008,1.025004,0.021771,1.864873,0.018050,0.351924,-0.136174,0.422274,0.022387,,,,,,
3546,29.550000,,,,-0.018010,1.025005,0.021774,1.865004,0.017979,0.351884,-0.136617,0.422397,0.026947,,,,,,
3547,29.558333,,,,-0.018003,1.024996,0.021774,1.864865,0.018077,0.351933,-0.137003,0.422521,0.031399,,,,,,
3548,29.566667,,,,-0.018004,1.025004,0.021774,1.864938,0.018019,0.351905,-0.137279,0.422622,0.035928,,,,,,
3549,29.575000,,,,-0.018021,1.025021,0.021731,1.864828,0.018081,0.351938,-0.137279,0.422733,0.040476,,,,,,
3550,29.583333,,,,-0.018064,1.024951,0.021743,1.864900,0.018042,0.351918,-0.137273,0.423010,0.044898,,,,,,
3551,29.591667,,,,-0.017954,1.024958,0.021750,1.864926,0.018043,0.351914,-0.137104,0.423228,0.049416,,,,,,
3552,29.600000,,,,-0.018004,1.024990,0.021772,1.864958,0.018005,0.351899,-0.136633,0.423299,0.053820,,,,,,
3553,29.608333,,,,-0.018000,1.025001,0.021778,1.864919,0.018036,0.351910,-0.136266,0.423650,0.058159,,,,,,
3554,29.616667,,,,-0.018006,1.024991,0.021775,1.864981,0.017995,0.351894,-0.135697,0.423673,0.062581,,,,,,
3555,29.625000,,,,-0.018001,1.024992,0.021771,1.864888,0.018042,0.351919,-0.135058,0.423903,0.066849,,,,,,
3556,29.633333,,,,-0.017998,1.024988,0.021769,1.864869,0.018075,0.351933,-0.134172,0.424148,0.071058,,,,,,
3557,29.641667,,,,-0.017994,1.024998,0.021775,1.864837,0.018070,0.351937,-0.133139,0.424443,0.075324,,,,,,
3558,29.650000,,,,-0.018000,1.024992,0.021773,1.864905,0.018040,0.351916,-0.132116,0.424586,0.079493,,,,,,
3559,29.658333,,,,-0.018016,1.025009,0.021737,1.864866,0.018030,0.351918,-0.130757,0.424602,0.083552,,,,,,
3560,29.666667,,,,-0.017998,1.024996,0.021783,1.864838,0.018067,0.351934,-0.129359,0.424945,0.087560,,,,,,
3561,29.675000,,,,-0.018000,1.024997,0.021776,1.864848,0.018080,0.351936,-0.127886,0.425245,0.091480,,,,,,
3562,29.683333,,,,-0.018010,1.024991,0.021779,1.864973,0.017995,0.351894,-0.126182,0.425365,0.095507,,,,,,
3563,29.691667,,,,-0.018002,1.024994,0.021778,1.864981,0.017983,0.351889,-0.124472,0.425698,0.099197,,,,,,
3564,29.700000,,,,-0.018005,1.024996,0.021784,1.864892,0.018040,0.351918,-0.122658,0.425801,0.102953,,,,,,
3565,29.708333,,,,-0.018001,1.024994,0.021781,1.864882,0.018058,0.351923,-0.120503,0.426016,0.106630,,,,,,
3566,29.716667,,,,-0.018024,1.025008,0.021736,1.864885,0.018033,0.351918,-0.118505,0.426265,0.110168,,,,,,
3567,29.725000,,,,-0.018005,1.024999,0.021775,1.864956,0.018004,0.351898,-0.116224,0.426430,0.113612,,,,,,
3568,29.733333,,,,-0.018002,1.024992,0.021779,1.864913,0.018046,0.351918,-0.113994,0.426717,0.116771,,,,,,
3569,29.741667,,,,-0.018011,1.024992,0.021774,1.864973,0.017984,0.351891,-0.111519,0.426856,0.120086,,,,,,
3570,29.750000,,,,-0.018004,1.024994,0.021781,1.864956,0.017995,0.351899,-0.108679,0.427022,0.123434,,,,,,
3571,29.758333,,,,-0.017999,1.024993,0.021777,1.864910,0.018056,0.351922,-0.106234,0.427213,0.126317,,,,,,
3572,29.766667,,,,-0.017956,1.024954,0.021759,1.864817,0.018084,0.351942,-0.103400,0.427425,0.129308,,,,,,
3573,29.775000,,,,-0.018007,1.024993,0.021781,1.864918,0.018026,0.351910,-0.100582,0.427461,0.131932,,,,,,
3574,29.783333,,,,-0.018001,1.024995,0.021780,1.864927,0.018027,0.351910,-0.097641,0.427664,0.134755,,,,,,
3575,29.791667,,,,-0.017997,1.024992,0.021778,1.864950,0.017993,0.351898,-0.094644,0.427919,0.137221,,,,,,
3576,29.800000,,,,-0.017996,1.024995,0.021778,1.864909,0.018034,0.351917,-0.091415,0.427993,0.139764,,,,,,
3577,29.808333,,,,-0.017995,1.024995,0.021777,1.864921,0.018036,0.351912,-0.088332,0.428080,0.141951,,,,,,
3578,29.816667,,,,-0.017996,1.024994,0.021777,1.864961,0.018004,0.351899,-0.084900,0.428157,0.144129,,,,,,
3579,29.825000,,,,-0.017999,1.024992,0.021777,1.864898,0.018029,0.351915,-0.081581,0.428365,0.146131,,,,,,
3580,29.833333,,,,-0.017998,1.024995,0.021774,1.864945,0.018021,0.351904,-0.078196,0.428464,0.148001,,,,,,
3581,29.841667,,,,-0.017994,1.024994,0.021781,1.864880,0.018046,0.351919,-0.074721,0.428520,0.149650,,,,,,
3582,29.850000,,,,-0.018011,1.025007,0.021742,1.864913,0.018018,0.351911,-0.071169,0.428574,0.151365,,,,,,
3583,29.858333,,,,-0.018000,1.024993,0.021785,1.864954,0.018031,0.351906,-0.067604,0.428667,0.152797,,,,,,
3584,29.866667,,,,-0.017986,1.024999,0.021783,1.864922,0.018038,0.351913,-0.063865,0.428739,0.154144,,,,,,
3585,29.875000,,,,-0.017990,1.024993,0.021777,1.864981,0.017991,0.351891,-0.060099,0.428940,0.155377,,,,,,
3586,29.883333,,,,-0.017988,1.024996,0.021781,1.864957,0.018015,0.351902,-0.056501,0.428881,0.156262,,,,,,
3587,29.891667,,,,-0.017986,1.024997,0.021777,1.864876,0.018050,0.351926,-0.052691,0.428806,0.157137,,,,,,
3588,29.900000,,,,-0.017991,1.024990,0.021778,1.864919,0.018016,0.351906,-0.048908,0.428850,0.157750,,,,,,
3589,29.908333,,,,-0.017985,1.024998,0.021780,1.864907,0.018045,0.351918,-0.044889,0.428876,0.158402,,,,,,
3590,29.916667,,,,-0.017989,1.025000,0.021778,1.864881,0.018056,0.351924,-0.041035,0.428860,0.158770,,,,,,
3591,29.925000,,,,-0.017994,1.024995,0.021777,1.864965,0.018000,0.351896,-0.037128,0.428859,0.159059,,,,,,
3592,29.933333,,,,-0.017982,1.025001,0.021780,1.864857,0.018064,0.351931,-0.033325,0.428787,0.159161,,,,,,
3593,29.941667,,,,-0.017988,1.024992,0.021778,1.864893,0.018039,0.351919,-0.029412,0.428718,0.159081,,,,,,
3594,29.950000,,,,-0.017990,1.024989,0.021778,1.864953,0.018025,0.351903,-0.025438,0.428707,0.158956,,,,,,
3595,29.958333,,,,-0.017990,1.024998,0.021782,1.864946,0.018035,0.351909,-0.021415,0.428723,0.158562,,,,,,
3596,29.966667,,,,-0.017976,1.024999,0.021779,1.864967,0.017982,0.351891,-0.017448,0.428673,0.158064,,,,,,
3597,29.975000,,,,-0.017983,1.024994,0.021776,1.864891,0.018043,0.351923,-0.013600,0.428563,0.157386,,,,,,
3598,29.983333,,,,-0.017977,1.024994,0.021778,1.864979,0.017989,0.351893,-0.009681,0.428340,0.156515,,,,,,
3599,29.991667,,,,-0.017984,1.024994,0.021776,1.864839,0.018065,0.351934,-0.005742,0.428329,0.155531,,,,,,
3600,30.000000,,,,-0.017981,1.024990,0.021772,1.864937,0.018018,0.351907,-0.001864,0.428309,0.154470,,,,,,
3601,30.008333,,,,-0.017978,1.025004,0.021785,1.864939,0.017993,0.351898,0.002136,0.428091,0.153278,,,,,,
3602,30.016667,,,,-0.017978,1.025004,0.021781,1.864788,0.018106,0.351953,0.005791,0.427919,0.151697,,,,,,
3603,30.025000,,,,-0.017931,1.024953,0.021755,1.864882,0.018041,0.351924,0.009585,0.427817,0.150188,,,,,,
3604,30.033333,,,,-0.017978,1.024995,0.021777,1.864889,0.018045,0.351919,0.013342,0.427772,0.148444,,,,,,
3605,30.041667,,,,-0.017975,1.024997,0.021777,1.864909,0.018036,0.351916,0.017119,0.427528,0.146537,,,,,,
3606,30.050000,,,,-0.017976,1.024995,0.021780,1.864842,0.018071,0.351934,0.020626,0.427319,0.144604,,,,,,
3607,30.058333,,,,-0.017979,1.024999,0.021779,1.864936,0.018035,0.351910,0.024281,0.427259,0.142516,,,,,,
3608,30.066667,,,,-0.017977,1.024993,0.021780,1.864943,0.018004,0.351899,0.027855,0.427174,0.140288,,,,,,
3609,30.075000,,,,-0.017976,1.024993,0.021778,1.864946,0.018016,0.351903,0.031328,0.426847,0.137736,,,,,,
3610,30.083333,,,,-0.017980,1.024997,0.021780,1.864904,0.018029,0.351913,0.034803,0.426680,0.135354,,,,,,
3611,30.091667,,,,-0.017929,1.024950,0.021758,1.864976,0.017994,0.351893,0.038181,0.426710,0.132803,,,,,,
3612,30.100000,,,,-0.017984,1.024993,0.021773,1.864954,0.018009,0.351899,0.041413,0.426441,0.129974,,,,,,
3613,30.108333,,,,-0.017985,1.024989,0.021778,1.864916,0.018022,0.351911,0.044560,0.426296,0.126938,,,,,,
3614,30.116667,,,,-0.017975,1.024998,0.021778,1.864948,0.017997,0.351899,0.047795,0.426231,0.124005,,,,,,
3615,30.125000,,,,-0.017976,1.024996,0.021780,1.864888,0.018051,0.351921,0.050664,0.426015,0.120843,,,,,,
3616,30.133333,,,,-0.017972,1.025003,0.021778,1.864928,0.018030,0.351910,0.053728,0.425855,0.117571,,,,,,
3617,30.141667,,,,-0.017975,1.025002,0.021779,1.865011,0.017974,0.351883,0.056454,0.425627,0.114272,,,,,,
3618,30.150000,,,,-0.017970,1.025000,0.021779,1.864852,0.018070,0.351934,0.059338,0.425501,0.110828,,,,,,
3619,30.158333,,,,-0.017971,1.025004,0.021779,1.864906,0.018034,0.351913,0.061822,0.425402,0.107185,,,,,,
3620,30.166667,,,,-0.017963,1.024998,0.021773,1.864893,0.018054,0.351921,0.064550,0.425386,0.103593,,,,,,
3621,30.175000,,,,-0.017970,1.025001,0.021777,1.864947,0.018005,0.351899,0.066870,0.425089,0.099945,,,,,,
3622,30.183333,,,,-0.017970,1.025004,0.021782,1.864931,0.018015,0.351909,0.069435,0.424989,0.096107,,,,,,
3623,30.191667,,,,-0.017921,1.024961,0.021758,1.864827,0.018079,0.351938,0.071548,0.424915,0.092195,,,,,,
3624,30.200000,,,,-0.017970,1.025000,0.021780,1.864912,0.018035,0.351914,0.073642,0.424601,0.088296,,,,,,
3625,30.208333,,,,-0.017922,1.024966,0.021759,1.864940,0.018006,0.351902,0.075773,0.424545,0.084201,,,,,,
3626,30.216667,,,,-0.017920,1.024963,0.021759,1.864891,0.018048,0.351919,0.077603,0.424604,0.080027,,,,,,
3627,30.225000,,,,-0.017977,1.025003,0.021777,1.864954,0.018020,0.351900,0.079427,0.424475,0.075938,,,,,,
3628,30.233333,,,,-0.017973,1.025002,0.021774,1.864876,0.018050,0.351926,0.081053,0.424333,0.071789,,,,,,
3629,30.241667,,,,-0.017971,1.025001,0.021778,1.864898,0.018043,0.351918,0.082707,0.424234,0.067497,,,,,,
3630,30.250000,,,,-0.017977,1.025002,0.021774,1.864936,0.018016,0.351907,0.084024,0.424091,0.063241,,,,,,
3631,30.258333,,,,-0.017974,1.025001,0.021771,1.864842,0.018043,0.351927,0.085416,0.424218,0.058854,,,,,,
3632,30.266667,,,,-0.017978,1.025002,0.021774,1.864848,0.018066,0.351933,0.086657,0.424153,0.054589,,,,,,
3633,30.275000,,,,-0.017972,1.025006,0.021776,1.864948,0.018017,0.351903,0.087549,0.424026,0.049982,,,,,,
3634,30.283333,,,,-0.017925,1.024964,0.021751,1.864856,0.018063,0.351932,0.088572,0.423991,0.045588,,,,,,
3635,30.291667,,,,-0.017961,1.025012,0.021774,1.864974,0.018007,0.351896,0.089363,0.423922,0.041204,,,,,,
3636,30.300000,,,,-0.017966,1.025007,0.021772,1.864931,0.018015,0.351908,0.089938,0.423934,0.036706,,,,,,
3637,30.308333,,,,-0.017967,1.025007,0.021767,1.864879,0.018057,0.351925,0.090532,0.423980,0.032259,,,,,,
3638,30.316667,,,,-0.017974,1.025012,0.021777,1.864885,0.018038,0.351919,0.090973,0.423958,0.027713,,,,,,
3639,30.325000,,,,-0.017972,1.025007,0.021774,1.864972,0.018000,0.351898,0.091310,0.423923,0.023388,,,,,,
3640,30.333333,,,,-0.017972,1.025014,0.021776,1.864889,0.018020,0.351913,0.091402,0.424018,0.018922,,,,,,
3641,30.341667,,,,-0.017924,1.024972,0.021751,1.864968,0.018015,0.351898,0.091352,0.424015,0.014395,,,,,,
3642,30.350000,,,,-0.017976,1.025014,0.021777,1.864922,0.018029,0.351911,0.091399,0.423959,0.010178,,,,,,
3643,30.358333,,,,-0.017931,1.024969,0.021752,1.864886,0.018034,0.351919,0.091111,0.424051,0.005673,,,,,,
3644,30.366667,,,,-0.017976,1.025017,0.021776,1.864955,0.018012,0.351900,0.090625,0.424113,0.001174,,,,,,
3645,30.375000,,,,-0.017981,1.025008,0.021776,1.864887,0.018035,0.351918,0.090214,0.424106,-0.003008,,,,,,
3646,30.383333,,,,-0.017977,1.025008,0.021777,1.864983,0.017994,0.351893,0.089439,0.424210,-0.007436,,,,,,
3647,30.391667,,,,-0.017936,1.024973,0.021755,1.864905,0.018037,0.351916,0.088740,0.424310,-0.011635,,,,,,
3648,30.400000,,,,-0.017975,1.025012,0.021776,1.864880,0.018049,0.351926,0.088014,0.424325,-0.015753,,,,,,
3649,30.408333,,,,-0.017980,1.025015,0.021779,1.864859,0.018057,0.351930,0.086944,0.424443,-0.019968,,,,,,
3650,30.416667,,,,-0.017978,1.025013,0.021781,1.864889,0.018055,0.351925,0.085753,0.424479,-0.024032,,,,,,
3651,30.425000,,,,-0.017975,1.025015,0.021776,1.864891,0.018032,0.351918,0.084696,0.424500,-0.028015,,,,,,
3652,30.433333,,,,-0.017977,1.025010,0.021774,1.864830,0.018074,0.351940,0.083097,0.424664,-0.032074,,,,,,
3653,30.441667,,,,-0.017972,1.025013,0.021777,1.864924,0.018040,0.351911,0.081782,0.424657,-0.035978,,,,,,
3654,30.450000,,,,-0.017971,1.025017,0.021777,1.864840,0.018067,0.351936,0.080162,0.424689,-0.039606,,,,,,
3655,30.458333,,,,-0.017978,1.025010,0.021775,1.864867,0.018061,0.351929,0.078415,0.424803,-0.043381,,,,,,
3656,30.466667,,,,-0.017969,1.025009,0.021780,1.864863,0.018066,0.351929,0.076634,0.424902,-0.047083,,,,,,
3657,30.475000,,,,-0.017968,1.025012,0.021777,1.864947,0.018010,0.351900,0.074715,0.424951,-0.050606,,,,,,
3658,30.483333,,,,-0.017979,1.025013,0.021782,1.864891,0.018061,0.351924,0.072639,0.425081,-0.054004,,,,,,
3659,30.491667,,,,-0.017982,1.025011,0.021779,1.864865,0.018058,0.351930,0.070564,0.425067,-0.057470,,,,,,
3660,30.500000,,,,-0.017983,1.025009,0.021775,1.864884,0.018055,0.351923,0.068244,0.425254,-0.060636,,,,,,
3661,30.508333,,,,-0.017977,1.025002,0.021775,1.865010,0.017983,0.351887,0.065945,0.425148,-0.063878,,,,,,
3662,30.516667,,,,-0.017983,1.025002,0.021775,1.864940,0.018028,0.351909,0.063556,0.425324,-0.066769,,,,,,
3663,30.525000,,,,-0.017977,1.025003,0.021778,1.864937,0.018018,0.351907,0.061073,0.425402,-0.069762,,,,,,
3664,30.533333,,,,-0.017980,1.025007,0.021778,1.865032,0.017963,0.351875,0.058351,0.425300,-0.072634,,,,,,
3665,30.541667,,,,-0.017988,1.025015,0.021782,1.864935,0.018025,0.351908,0.055685,0.425506,-0.075361,,,,,,
3666,30.550000,,,,-0.017974,1.025012,0.021780,1.864959,0.018000,0.351897,0.052859,0.425446,-0.077899,,,,,,
3667,30.558333,,,,-0.017970,1.025016,0.021775,1.864955,0.018022,0.351903,0.049973,0.425417,-0.080433,,,,,,
3668,30.566667,,,,-0.017973,1.025008,0.021775,1.864902,0.018035,0.351917,0.047121,0.425482,-0.082616,,,,,,
3669,30.575000,,,,-0.017968,1.025015,0.021772,1.864925,0.018028,0.351910,0.044065,0.425548,-0.084817,,,,,,
3670,30.583333,,,,-0.017924,1.024965,0.021751,1.864935,0.018018,0.351908,0.040875,0.425449,-0.086962,,,,,,
3671,30.591667,,,,-0.017967,1.025008,0.021773,1.864897,0.018047,0.351918,0.037850,0.425514,-0.088845,,,,,,
3672,30.600000,,,,-0.017970,1.025015,0.021770,1.864963,0.018002,0.351895,0.034533,0.425425,-0.090728,,,,,,
3673,30.608333,,,,-0.017972,1.025009,0.021770,1.864949,0.018000,0.351900,0.031276,0.425502,-0.092289,,,,,,
3674,30.616667,,,,-0.017980,1.025009,0.021771,1.864986,0.017984,0.351890,0.027905,0.425365,-0.093751,,,,,,
3675,30.625000,,,,-0.017927,1.024967,0.021752,1.864869,0.018065,0.351930,0.024537,0.425426,-0.095108,,,,,,
3676,30.633333,,,,-0.017985,1.025019,0.021779,1.864858,0.018058,0.351929,0.021178,0.425352,-0.096274,,,,,,
3677,30.641667,,,,-0.017983,1.025014,0.021781,1.864902,0.018035,0.351918,0.017496,0.425322,-0.097596,,,,,,
3678,30.650000,,,,-0.017987,1.025012,0.021779,1.865012,0.017982,0.351883,0.013968,0.425193,-0.098433,,,,,,
3679,30.658333,,,,-0.017985,1.025015,0.021782,1.864869,0.018075,0.351933,0.010448,0.425097,-0.099138,,,,,,
3680,30.666667,,,,-0.017985,1.025010,0.021778,1.864917,0.018009,0.351906,0.006897,0.424942,-0.099723,,,,,,
3681,30.675000,,,,-0.017989,1.025011,0.021779,1.864914,0.018042,0.351918,0.003199,0.424951,-0.100273,,,,,,
3682,30.683333,,,,-0.017994,1.025012,0.021783,1.864841,0.018069,0.351935,-0.000479,0.424682,-0.100580,,,,,,
3683,30.691667,,,,-0.017987,1.025011,0.021775,1.864856,0.018069,0.351931,-0.004255,0.424742,-0.100894,,,,,,
3684,30.700000,,,,-0.018000,1.025029,0.021741,1.864939,0.018032,0.351909,-0.007987,0.424663,-0.100872,,,,,,
3685,30.708333,,,,-0.017986,1.025019,0.021779,1.864890,0.018042,0.351921,-0.011676,0.424430,-0.100781,,,,,,
3686,30.716667,,,,-0.017980,1.025013,0.021776,1.864945,0.018024,0.351908,-0.015380,0.424300,-0.100458,,,,,,
