Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
354,2.95,-0.012024,0.376711,0.029937,-0.001053,1.021318,0.024701
355,2.958333,-0.012028,0.376708,0.030006,-0.001061,1.021322,0.024706
356,2.966667,-0.012054,0.376753,0.029925,-0.001067,1.021322,0.024703
357,2.975,-0.011992,0.376856,0.029921,-0.001069,1.02133,0.024707
358,2.983333,-0.011857,0.377029,0.030027,-0.001077,1.021326,0.024707
359,2.991667,-0.011684,0.377196,0.030015,-0.00107,1.021321,0.024708
360,3,-0.011972,0.374637,0.028599,-0.001065,1.02132,0.024703
361,3.008333,-0.011903,0.374748,0.028533,-0.001071,1.021314,0.024707
362,3.016667,-0.011815,0.374909,0.028304,-0.001066,1.021324,0.024714
363,3.025,-0.01178,0.375142,0.028166,-0.001068,1.021318,0.024709
364,3.033333,-0.011717,0.375289,0.028078,-0.001063,1.021318,0.024707
365,3.041667,-0.011675,0.375321,0.028123,-0.001061,1.021325,0.024708
366,3.05,-0.011688,0.375498,0.027905,-0.001059,1.02132,0.024706
367,3.058333,-0.011681,0.375551,0.027874,-0.001047,1.02131,0.024707
368,3.066667,-0.011485,0.377598,0.029568,-0.001055,1.021313,0.024705
369,3.075,-0.011703,0.37559,0.027827,-0.001059,1.021313,0.024703
370,3.083333,-0.011986,0.374912,0.028372,-0.001065,1.021319,0.02471
371,3.091667,-0.011946,0.37501,0.028199,-0.001062,1.02133,0.024705
372,3.1,-0.011966,0.374991,0.028194,-0.001064,1.021321,0.024703
373,3.108333,-0.011188,0.376009,0.027681,-0.001062,1.021318,0.024701
374,3.116667,-0.011971,0.374976,0.028184,-0.001063,1.021313,0.024703
375,3.125,-0.01196,0.374984,0.028186,-0.001061,1.021317,0.024705
376,3.133333,-0.011969,0.374978,0.028184,-0.00106,1.021325,0.024704
377,3.141667,-0.011966,0.374975,0.02818,-0.001063,1.021323,0.024706
378,3.15,-0.011969,0.374963,0.028172,-0.001059,1.021334,0.024702
379,3.158333,-0.011983,0.374954,0.028172,-0.00106,1.021327,0.024709
380,3.166667,-0.011983,0.374952,0.02817,-0.001053,1.021327,0.024704
381,3.175,-0.01199,0.374941,0.028164,-0.001059,1.021321,0.024703
382,3.183333,-0.011963,0.374942,0.028149,-0.001056,1.021323,0.024706
383,3.191667,-0.011878,0.374958,0.028113,-0.001054,1.021314,0.024703
384,3.2,-0.011691,0.374948,0.027993,-0.001063,1.021319,0.024707
385,3.208333,-0.011417,0.374979,0.027857,-0.001058,1.021323,0.024709
386,3.216667,-0.011173,0.375022,0.027748,-0.001064,1.021321,0.02471
387,3.225,-0.011023,0.375026,0.027662,-0.001065,1.021328,0.024708
388,3.233333,-0.012171,0.376957,0.029198,-0.001066,1.021316,0.02471
389,3.241667,-0.012154,0.376956,0.029197,-0.001065,1.02132,0.02471
390,3.25,-0.012102,0.377008,0.029212,-0.001075,1.021315,0.024708
391,3.258333,-0.012071,0.377028,0.029216,,,
392,3.266667,-0.012037,0.377047,0.029222,,,
393,3.275,-0.011983,0.377081,0.029231,,,
394,3.283333,-0.01193,0.377096,0.029232,,,
395,3.291667,-0.011887,0.377076,0.029222,,,
396,3.3,-0.011783,0.377091,0.029219,,,
397,3.308333,-0.011723,0.377075,0.029211,,,
398,3.316667,-0.011925,0.376857,0.02886,,,
399,3.325,-0.01163,0.376724,0.028843,,,
400,3.333333,-0.012052,0.376366,0.028321,,,
401,3.341667,-0.011768,0.376363,0.028452,-0.001054,1.021313,0.024706
402,3.35,-0.011683,0.376326,0.028432,-0.001053,1.021318,0.024706
403,3.358333,-0.011577,0.376246,0.028397,-0.001055,1.02132,0.024709
404,3.366667,-0.01147,0.376166,0.028361,-0.001061,1.021319,0.024706
405,3.375,-0.011424,0.375955,0.02813,-0.001059,1.02133,0.024715
406,3.383333,-0.010934,0.376078,0.028192,-0.001062,1.021326,0.02471
407,3.391667,-0.01067,0.37621,0.028222,-0.001057,1.021323,0.024705
408,3.4,-0.010499,0.376272,0.028232,-0.001056,1.021322,0.02471
409,3.408333,-0.010293,0.376352,0.028247,-0.001062,1.021319,0.024711
410,3.416667,-0.010212,0.376306,0.028226,-0.001059,1.021326,0.02471
411,3.425,-0.010212,0.376171,0.028178,-0.001056,1.021327,0.024709
412,3.433333,-0.010325,0.375935,0.028099,-0.001059,1.02132,0.024711
413,3.441667,-0.010251,0.375734,0.028142,-0.00105,1.021328,0.024713
414,3.45,-0.010496,0.375415,0.028043,-0.001054,1.02132,0.024709
415,3.458333,-0.010657,0.375204,0.027978,-0.001055,1.021318,0.024708
416,3.466667,-0.010806,0.375029,0.027925,-0.001064,1.021319,0.024711
417,3.475,-0.010915,0.374894,0.027884,-0.001067,1.021321,0.024713
418,3.483333,-0.010898,0.374735,0.027797,-0.001065,1.021314,0.024715
419,3.491667,-0.010828,0.374754,0.027799,-0.001069,1.021313,0.024707
420,3.5,-0.010724,0.37482,0.027816,-0.001061,1.021331,0.024716
421,3.508333,-0.010741,0.374762,0.027592,-0.001058,1.021321,0.024712
422,3.516667,-0.010637,0.374799,0.027434,-0.00106,1.021314,0.024714
423,3.525,-0.010818,0.375095,0.027053,-0.001069,1.021289,0.024703
424,3.533333,-0.011461,0.375171,0.02592,-0.001064,1.021274,0.02471
425,3.541667,-0.011425,0.375584,0.02522,,,
426,3.55,-0.011671,0.375669,0.024409,,,
427,3.558333,-0.011663,0.375848,0.023952,,,
428,3.566667,-0.011545,0.376224,0.023822,-0.001036,1.021377,0.024718
429,3.575,-0.01119,0.376505,0.02402,-0.001039,1.021369,0.024711
430,3.583333,-0.011238,0.376606,0.02406,-0.001034,1.021359,0.024693
431,3.591667,-0.01156,0.376557,0.024061,-0.001028,1.021368,0.024684
432,3.6,-0.011894,0.376656,0.024121,-0.001028,1.021391,0.024638
433,3.608333,-0.012669,0.376775,0.023846,-0.001031,1.021399,0.024673
434,3.616667,-0.013325,0.377303,0.024113,-0.001028,1.021397,0.024664
435,3.625,-0.015209,0.376963,0.023076,-0.001026,1.021402,0.024664
436,3.633333,-0.016511,0.376874,0.022382,-0.001027,1.021432,0.024677
437,3.641667,-0.018141,0.376999,0.021436,-0.001052,1.021492,0.02465
438,3.65,-0.019416,0.37737,0.020899,-0.001061,1.021504,0.024652
439,3.658333,-0.020297,0.377717,0.020641,-0.001046,1.02152,0.024648
440,3.666667,-0.02529,0.377221,0.01939,-0.00105,1.021529,0.024642
441,3.675,-0.022452,0.378934,0.020024,-0.001044,1.02154,0.024641
442,3.683333,-0.02453,0.37878,0.018719,-0.001061,1.021597,0.024578
443,3.691667,-0.029701,0.378082,0.017611,-0.00105,1.021616,0.024526
444,3.7,-0.026949,0.379705,0.01814,-0.00104,1.021624,0.024497
445,3.708333,-0.032759,0.378689,0.016841,-0.001002,1.021609,0.024542
446,3.716667,-0.030103,0.380146,0.017778,-0.00105,1.021668,0.024437
447,3.725,-0.036042,0.379116,0.016861,-0.001091,1.021709,0.0244
448,3.733333,-0.033932,0.380764,0.017938,-0.001083,1.021719,0.024396
449,3.741667,-0.035134,0.381289,0.018455,-0.001087,1.021719,0.0244
450,3.75,-0.037408,0.381542,0.018541,-0.001091,1.021713,0.0244
451,3.758333,-0.044084,0.380359,0.01718,-0.001052,1.021678,0.024432
452,3.766667,-0.046516,0.38076,0.017189,-0.00106,1.021676,0.024445
453,3.775,-0.044617,0.382558,0.018381,-0.001052,1.021667,0.024454
454,3.783333,-0.051781,0.381573,0.017474,-0.00106,1.021657,0.024456
455,3.791667,-0.048724,0.384324,0.019789,-0.001039,1.021642,0.024508
456,3.8,-0.052004,0.38423,0.019553,-0.001041,1.021634,0.024509
457,3.808333,-0.060494,0.382514,0.017909,-0.001034,1.021639,0.024506
458,3.816667,-0.058121,0.384531,0.019909,-0.001051,1.021661,0.024469
459,3.825,-0.06198,0.384415,0.019813,-0.001033,1.021643,0.024498
460,3.833333,-0.069625,0.383298,0.018713,-0.001039,1.021661,0.024452
461,3.841667,-0.072909,0.38357,0.018926,-0.001046,1.021674,0.02445
462,3.85,-0.076133,0.383776,0.019224,-0.00108,1.021721,0.02441
463,3.858333,-0.075912,0.384872,0.020172,-0.001081,1.021718,0.024405
464,3.866667,-0.083265,0.38436,0.019408,-0.001092,1.021729,0.024404
465,3.875,-0.086733,0.384604,0.019632,-0.001088,1.021728,0.024405
466,3.883333,-0.090343,0.384872,0.019757,-0.0011,1.021718,0.024402
467,3.891667,-0.093898,0.385067,0.020106,-0.0011,1.021721,0.024414
468,3.9,-0.097201,0.385273,0.020663,-0.001069,1.02167,0.024446
469,3.908333,-0.100513,0.385611,0.02119,-0.001063,1.021634,0.024496
470,3.916667,-0.103874,0.386009,0.021567,-0.00107,1.021614,0.024514
471,3.925,-0.103615,0.387336,0.023099,-0.001089,1.021584,0.024525
472,3.933333,-0.105509,0.388869,0.024058,-0.001071,1.021528,0.024594
473,3.941667,-0.107301,0.390618,0.024377,-0.001092,1.021516,0.024636
474,3.95,-0.114915,0.386546,0.023709,-0.00109,1.021521,0.024649
475,3.958333,-0.118224,0.387075,0.023722,-0.001086,1.021528,0.024658
476,3.966667,-0.122207,0.387983,0.023571,-0.001087,1.02152,0.024657
477,3.975,-0.125769,0.388633,0.023278,-0.001088,1.021509,0.024658
478,3.983333,,,,-0.001098,1.02151,0.024658
479,3.991667,,,,-0.001099,1.021511,0.024642
480,4,-0.136187,0.390639,0.023847,-0.001097,1.021528,0.024641
481,4.008333,-0.13946,0.391284,0.023981,-0.001091,1.021529,0.024588
482,4.016667,-0.142699,0.392077,0.024346,-0.001095,1.021516,0.024583
483,4.025,,,,-0.001132,1.021553,0.024574
484,4.033333,,,,-0.001131,1.021553,0.024567
485,4.041667,-0.15268,0.395124,0.025419,-0.001142,1.021577,0.024578
486,4.05,-0.15615,0.396342,0.02536,-0.001136,1.021579,0.024583
487,4.058333,,,,-0.001095,1.021556,0.024638
488,4.066667,-0.162445,0.398371,0.026388,-0.001082,1.021556,0.024638
489,4.075,-0.166163,0.399636,0.026833,-0.0011,1.021586,0.024538
490,4.083333,,,,-0.001094,1.021594,0.024538
491,4.091667,-0.173221,0.401874,0.027549,-0.001099,1.021616,0.024578
492,4.1,,,,-0.001094,1.021625,0.024572
493,4.108333,,,,-0.001074,1.021626,0.024527
494,4.116667,,,,-0.00107,1.021645,0.024468
495,4.125,,,,-0.001065,1.021664,0.024461
496,4.133333,,,,-0.001061,1.021672,0.024449
497,4.141667,,,,-0.001072,1.021675,0.024451
498,4.15,,,,-0.001084,1.021673,0.024449
499,4.158333,,,,-0.001094,1.021662,0.024449
500,4.166667,,,,-0.001148,1.021703,0.024448
501,4.175,,,,-0.0011,1.021658,0.024463
502,4.183333,,,,-0.001113,1.02165,0.024474
503,4.191667,-0.218009,0.414496,0.035518,-0.001111,1.02162,0.024525
504,4.2,-0.22158,0.415528,0.036288,-0.001129,1.021593,0.024535
505,4.208333,-0.225077,0.416673,0.037502,-0.001147,1.021572,0.024586
506,4.216667,-0.227877,0.417639,0.038475,-0.001144,1.021524,0.024645
507,4.225,,,,-0.001153,1.021516,0.024652
508,4.233333,,,,-0.00116,1.021492,0.024659
509,4.241667,,,,-0.001151,1.021496,0.024664
510,4.25,,,,-0.001142,1.02152,0.024668
511,4.258333,,,,-0.001134,1.021538,0.024669
512,4.266667,,,,-0.001157,1.021592,0.02461
513,4.275,,,,-0.001147,1.02159,0.024592
514,4.283333,,,,-0.00114,1.021596,0.024542
515,4.291667,,,,-0.001131,1.021603,0.024525
516,4.3,,,,-0.001128,1.021621,0.024518
517,4.308333,,,,-0.001148,1.021626,0.024472
518,4.316667,,,,-0.001132,1.0216,0.024508
519,4.325,,,,-0.001158,1.0216,0.024474
520,4.333333,,,,-0.001175,1.021591,0.024526
521,4.341667,,,,-0.001177,1.021544,0.024641
522,4.35,,,,-0.001229,1.021551,0.024603
523,4.358333,,,,-0.00122,1.0215,0.024676
524,4.366667,,,,-0.001215,1.021505,0.02469
525,4.375,,,,-0.001207,1.021521,0.024699
526,4.383333,,,,-0.001187,1.021525,0.0247
527,4.391667,,,,-0.001176,1.021513,0.024691
528,4.4,,,,-0.001158,1.021524,0.024676
529,4.408333,,,,-0.001138,1.021555,0.024664
530,4.416667,,,,-0.00112,1.021567,0.024638
531,4.425,,,,-0.00112,1.021604,0.024518
532,4.433333,,,,-0.00112,1.021601,0.024506
533,4.441667,,,,-0.001137,1.021597,0.024498
534,4.45,,,,-0.001198,1.021604,0.024465
535,4.458333,,,,-0.001278,1.021615,0.024536
536,4.466667,,,,-0.001294,1.021549,0.024585
537,4.475,,,,-0.001311,1.021495,0.024665
538,4.483333,,,,-0.00135,1.021478,0.02469
539,4.491667,,,,-0.001361,1.021465,0.024755
540,4.5,,,,-0.001382,1.02143,0.024775
541,4.508333,,,,-0.001387,1.021415,0.024788
542,4.516667,,,,-0.001394,1.021411,0.024802
543,4.525,,,,-0.00138,1.021407,0.024797
544,4.533333,,,,-0.001352,1.021407,0.024787
545,4.541667,,,,-0.001327,1.02141,0.024772
546,4.55,,,,-0.00131,1.021414,0.024713
547,4.558333,,,,-0.00131,1.021423,0.024698
548,4.566667,,,,-0.001329,1.02143,0.024694
549,4.575,,,,-0.001358,1.021438,0.024689
550,4.583333,,,,-0.001405,1.021436,0.024694
551,4.591667,,,,-0.00144,1.021437,0.024701
552,4.6,,,,-0.001471,1.021437,0.024755
553,4.608333,,,,-0.001561,1.021373,0.024733
554,4.616667,,,,-0.001518,1.02143,0.024785
555,4.625,,,,-0.001508,1.021436,0.024789
556,4.633333,,,,-0.001465,1.021447,0.024785
557,4.641667,,,,-0.001403,1.021461,0.024782
558,4.65,,,,-0.00133,1.021459,0.024763
559,4.658333,,,,-0.001266,1.021486,0.024713
560,4.666667,,,,-0.001201,1.021513,0.024693
561,4.675,,,,-0.001139,1.021546,0.024674
562,4.683333,,,,-0.001135,1.021589,0.024596
563,4.691667,,,,-0.0011,1.021606,0.024535
564,4.7,,,,-0.00115,1.021672,0.024457
565,4.708333,,,,-0.001165,1.021688,0.024449
566,4.716667,-0.421615,0.532471,0.067674,-0.001258,1.021741,0.024445
567,4.725,-0.423546,0.534873,0.068038,-0.0013,1.021743,0.024475
568,4.733333,,,,-0.001346,1.021729,0.024451
569,4.741667,,,,-0.001357,1.021716,0.024544
570,4.75,,,,-0.001379,1.021703,0.024549
571,4.758333,,,,-0.001374,1.021697,0.024563
572,4.766667,,,,-0.001326,1.02166,0.024597
573,4.775,,,,-0.001283,1.021631,0.024585
574,4.783333,,,,-0.001185,1.021557,0.024673
575,4.791667,,,,-0.001197,1.021587,0.024622
576,4.8,,,,-0.001168,1.021585,0.024615
577,4.808333,,,,-0.001167,1.021569,0.024611
578,4.816667,,,,-0.001156,1.021538,0.024666
579,4.825,,,,-0.001187,1.021532,0.024665
580,4.833333,,,,-0.001284,1.021558,0.024629
581,4.841667,,,,-0.001395,1.021587,0.02462
582,4.85,,,,-0.001481,1.021565,0.024626
583,4.858333,,,,-0.001569,1.021536,0.024685
584,4.866667,,,,-0.001691,1.021557,0.024674
585,4.875,,,,-0.001876,1.021431,0.02462
586,4.883333,,,,-0.001917,1.021419,0.024642
587,4.891667,,,,-0.001846,1.021343,0.024732
588,4.9,,,,-0.001885,1.021264,0.024725
589,4.908333,,,,-0.001826,1.021194,0.024793
590,4.916667,,,,-0.001841,1.021185,0.024749
591,4.925,,,,-0.001834,1.021169,0.024755
592,4.933333,,,,-0.001826,1.021151,0.024811
593,4.941667,,,,-0.001815,1.021147,0.024811
594,4.95,,,,-0.001828,1.02113,0.024812
595,4.958333,,,,-0.001865,1.021123,0.024816
596,4.966667,,,,-0.001924,1.021109,0.024827
597,4.975,,,,-0.001979,1.021114,0.024833
598,4.983333,,,,-0.002022,1.021123,0.024841
599,4.991667,,,,-0.002076,1.021145,0.02487
600,5,,,,-0.002122,1.021167,0.024824
601,5.008333,,,,-0.002159,1.021193,0.024849
602,5.016667,,,,-0.002137,1.021212,0.024844
603,5.025,,,,-0.002101,1.021253,0.024779
604,5.033333,,,,-0.001982,1.021253,0.024751
605,5.041667,,,,-0.001895,1.021276,0.024734
606,5.05,,,,-0.001722,1.021297,0.024733
607,5.058333,,,,-0.001527,1.021435,0.024788
608,5.066667,,,,-0.001459,1.021468,0.024775
609,5.075,,,,-0.001406,1.021481,0.024759
610,5.083333,,,,-0.001345,1.021511,0.024711
611,5.091667,,,,-0.001297,1.021513,0.024694
612,5.1,,,,-0.001292,1.021567,0.024639
613,5.108333,,,,-0.001283,1.021598,0.02464
614,5.116667,,,,-0.00138,1.021686,0.02459
615,5.125,,,,-0.001403,1.021696,0.024583
616,5.133333,,,,-0.001412,1.021702,0.02457
617,5.141667,,,,-0.001393,1.02172,0.024561
618,5.15,,,,-0.001381,1.021749,0.024509
619,5.158333,,,,-0.001341,1.021754,0.024498
620,5.166667,,,,-0.001304,1.021761,0.024486
621,5.175,-0.50604,0.618174,0.065282,-0.00128,1.021758,0.024447
622,5.183333,-0.504915,0.619473,0.065732,-0.001244,1.021759,0.02444
623,5.191667,,,,-0.001226,1.021754,0.024433
624,5.2,,,,-0.001153,1.021719,0.024448
625,5.208333,,,,-0.001147,1.021708,0.024453
626,5.216667,,,,-0.001107,1.021664,0.024491
627,5.225,,,,-0.001131,1.021661,0.024492
628,5.233333,,,,-0.001185,1.021679,0.024521
629,5.241667,,,,-0.001282,1.021719,0.024556
630,5.25,,,,-0.001257,1.021677,0.024578
631,5.258333,,,,-0.001332,1.021719,0.02457
632,5.266667,-0.512467,0.626465,0.060324,-0.001352,1.021735,0.024522
633,5.275,,,,-0.001362,1.02173,0.024513
634,5.283333,,,,-0.001372,1.021734,0.024516
635,5.291667,,,,-0.001383,1.02173,0.024504
636,5.3,,,,-0.001386,1.021735,0.02451
637,5.308333,,,,-0.00137,1.021706,0.024548
638,5.316667,,,,-0.001378,1.021698,0.024557
639,5.325,,,,-0.001414,1.021676,0.024566
640,5.333333,,,,-0.001475,1.021651,0.024581
641,5.341667,,,,-0.001545,1.021623,0.024648
642,5.35,,,,-0.001612,1.0216,0.024663
643,5.358333,,,,-0.001751,1.021507,0.02466
644,5.366667,-0.519733,0.630684,0.060053,-0.001876,1.021418,0.024642
645,5.375,,,,-0.001905,1.021286,0.024731
646,5.383333,,,,-0.002018,1.021294,0.024734
647,5.391667,,,,-0.002036,1.021237,0.024816
648,5.4,-0.521939,0.632145,0.059969,-0.002123,1.02126,0.024796
649,5.408333,,,,-0.0021,1.021221,0.024828
650,5.416667,,,,-0.002133,1.021249,0.024792
651,5.425,,,,-0.002072,1.021215,0.024807
652,5.433333,,,,-0.002095,1.021247,0.024778
653,5.441667,,,,-0.002097,1.021263,0.024733
654,5.45,,,,-0.002081,1.021277,0.024724
655,5.458333,,,,-0.002069,1.021282,0.024724
656,5.466667,,,,-0.002058,1.02128,0.024717
657,5.475,,,,-0.002007,1.021244,0.024749
658,5.483333,,,,-0.002002,1.021246,0.024756
659,5.491667,,,,-0.002041,1.021295,0.024731
660,5.5,,,,-0.002044,1.0213,0.024736
661,5.508333,,,,-0.002052,1.021294,0.024726
662,5.516667,,,,-0.00196,1.021325,0.024766
663,5.525,,,,-0.001974,1.021364,0.024784
664,5.533333,,,,-0.00199,1.021319,0.024725
665,5.541667,,,,-0.001952,1.021337,0.024709
666,5.55,,,,-0.001918,1.021417,0.024651
667,5.558333,,,,-0.001888,1.021434,0.024643
668,5.566667,,,,-0.001842,1.021442,0.024657
669,5.575,,,,-0.001755,1.021477,0.024712
670,5.583333,,,,-0.001768,1.021511,0.024655
671,5.591667,,,,-0.001766,1.021508,0.024657
672,5.6,,,,-0.001751,1.021474,0.024713
673,5.608333,,,,-0.001842,1.021449,0.024659
674,5.616667,,,,-0.001804,1.021475,0.024726
675,5.625,,,,-0.001866,1.021496,0.024684
676,5.633333,,,,-0.001905,1.021402,0.024715
677,5.641667,,,,-0.001913,1.021392,0.02471
678,5.65,,,,-0.001953,1.021341,0.024702
679,5.658333,,,,-0.002002,1.021364,0.024654
680,5.666667,,,,-0.001963,1.021344,0.024703
681,5.675,,,,-0.001908,1.021391,0.02471
682,5.683333,,,,-0.0019,1.021397,0.024712
683,5.691667,,,,-0.001921,1.021417,0.024651
684,5.7,,,,-0.001836,1.021359,0.024724
685,5.708333,,,,-0.001885,1.021395,0.024697
686,5.716667,,,,-0.001921,1.021344,0.02469
687,5.725,,,,-0.001895,1.021393,0.024706
688,5.733333,,,,-0.001912,1.021392,0.024706
689,5.741667,,,,-0.001954,1.021338,0.024699
690,5.75,,,,-0.001934,1.021391,0.024716
691,5.758333,,,,-0.001941,1.021395,0.024717
692,5.766667,,,,-0.001948,1.021398,0.024717
693,5.775,,,,-0.001948,1.021399,0.024718
694,5.783333,,,,-0.001974,1.021332,0.024696
695,5.791667,,,,-0.001976,1.02134,0.024701
696,5.8,,,,-0.001955,1.021335,0.024692
697,5.808333,,,,-0.0019,1.021392,0.024707
698,5.816667,,,,-0.001888,1.021396,0.024704
699,5.825,,,,-0.001877,1.021397,0.024697
700,5.833333,,,,-0.001807,1.02146,0.024735
701,5.841667,,,,-0.001896,1.02135,0.024687
702,5.85,,,,-0.001796,1.021473,0.024736
703,5.858333,,,,-0.001803,1.021473,0.024739
704,5.866667,,,,-0.001836,1.021502,0.024687
705,5.875,,,,-0.001904,1.021439,0.024645
706,5.883333,,,,-0.001832,1.021506,0.024685
707,5.891667,,,,-0.001797,1.021488,0.024734
708,5.9,,,,-0.001819,1.021511,0.024678
709,5.908333,,,,-0.001811,1.02151,0.024669
710,5.916667,,,,-0.001734,1.021571,0.024698
711,5.925,,,,-0.00179,1.021521,0.024667
712,5.933333,,,,-0.001728,1.021583,0.024703
713,5.941667,,,,-0.001727,1.021573,0.024699
714,5.95,,,,-0.001794,1.02151,0.02467
715,5.958333,,,,-0.001777,1.021479,0.024723
716,5.966667,,,,-0.001792,1.021469,0.024728
717,5.975,,,,-0.001874,1.021408,0.024701
718,5.983333,,,,-0.001901,1.0214,0.024706
719,5.991667,,,,-0.001973,1.021411,0.024664
720,6,,,,-0.002005,1.021323,0.024712
721,6.008333,,,,-0.002039,1.021314,0.024718
722,6.016667,,,,-0.002068,1.021303,0.024728
723,6.025,,,,-0.002099,1.021284,0.024727
724,6.033333,,,,-0.002151,1.021301,0.024681
725,6.041667,,,,-0.002124,1.02126,0.024773
726,6.05,,,,-0.00214,1.02126,0.024779
727,6.058333,,,,-0.002188,1.021271,0.02481
728,6.066667,,,,-0.00217,1.021238,0.024789
729,6.075,,,,-0.002209,1.021258,0.02482
730,6.083333,,,,-0.002168,1.021225,0.024841
731,6.091667,,,,-0.002158,1.021286,0.02482
732,6.1,,,,-0.001935,1.021412,0.024766
733,6.108333,,,,-0.00162,1.021611,0.024772
734,6.116667,,,,-0.001401,1.02164,0.024712
735,6.125,-0.527916,0.639776,0.058263,-0.001246,1.021592,0.024639
736,6.133333,-0.526756,0.63871,0.056786,-0.001233,1.0216,0.024613
737,6.141667,-0.525228,0.637132,0.055429,-0.001341,1.021726,0.024477
738,6.15,-0.523363,0.634532,0.054857,-0.001332,1.021774,0.02445
739,6.158333,-0.520857,0.631002,0.054349,-0.001277,1.021769,0.024435
740,6.166667,-0.517678,0.62668,0.053909,-0.001192,1.021671,0.024424
741,6.175,-0.513443,0.621605,0.052881,-0.001197,1.021649,0.024429
742,6.183333,-0.510294,0.615593,0.052271,-0.001302,1.021735,0.024453
743,6.191667,-0.50582,0.609083,0.051806,-0.001428,1.021766,0.024524
744,6.2,-0.500738,0.601772,0.051289,-0.001572,1.021693,0.024597
745,6.208333,-0.495069,0.594004,0.050654,-0.001784,1.021522,0.024641
746,6.216667,-0.489395,0.585306,0.049715,-0.00196,1.021306,0.024682
747,6.225,-0.482369,0.578099,0.049153,-0.002034,1.02128,0.024714
748,6.233333,-0.475309,0.570656,0.048426,-0.002069,1.021212,0.024813
749,6.241667,-0.467945,0.563534,0.047803,-0.002095,1.021252,0.024861
750,6.25,-0.460391,0.556493,0.047353,-0.001927,1.02128,0.024821
751,6.258333,-0.452644,0.54945,0.046917,-0.001525,1.021445,0.024894
752,6.266667,-0.444634,0.542212,0.046493,-0.001388,1.021429,0.024817
753,6.275,-0.436202,0.534884,0.046104,-0.001309,1.021363,0.02482
754,6.283333,-0.427347,0.527385,0.045728,-0.001386,1.021391,0.024764
755,6.291667,-0.417877,0.519728,0.045356,-0.001491,1.021346,0.024752
756,6.3,-0.407643,0.511869,0.044861,-0.001536,1.021344,0.024675
757,6.308333,-0.39666,0.5037,0.044133,-0.001417,1.021399,0.0247
758,6.316667,-0.384948,0.495267,0.043389,-0.001324,1.021431,0.024694
759,6.325,-0.372495,0.486568,0.042509,-0.001306,1.021442,0.024705
760,6.333333,-0.359425,0.477635,0.041541,-0.001415,1.021425,0.024719
761,6.341667,-0.345806,0.46865,0.040488,-0.001758,1.021213,0.024716
762,6.35,-0.331707,0.459894,0.039473,-0.001937,1.02112,0.024795
763,6.358333,-0.316765,0.452009,0.03877,-0.002066,1.021031,0.024819
764,6.366667,-0.30214,0.444332,0.037936,-0.002018,1.020957,0.024869
